gene_symbol	ensembl	version
RP11-763B22.3	ENSG00000233586	v28
NBPF15	ENSG00000266338	v28
PFN1P6	ENSG00000227212	v28
RP11-666A1.4	ENSG00000229002	v28
RF00003	ENSG00000275291	v28
RF00003	ENSG00000278099	v28
RF00003	ENSG00000277918	v28
PPIAL4F	ENSG00000279782	v28
CH17-125A10.2	ENSG00000277199	v28
RP11-289H16.1	ENSG00000224363	v28
RP11-763B22.11	ENSG00000278273	v28
RNA5SP59	ENSG00000222854	v28
CH17-164J11.1	ENSG00000273825	v28
SRGAP2B	ENSG00000196369	v28
RP3-365I19.2	ENSG00000271644	v28
FAM72D	ENSG00000215784	v28
CH17-195P21.1	ENSG00000283752	v28
RP11-403I13.8	ENSG00000272419	v28
RF00003	ENSG00000277678	v28
CH17-195P21.2	ENSG00000281571	v28
RP11-289I10.2	ENSG00000223612	v28
PPIAL4D	ENSG00000256374	v28
RP11-289I10.3	ENSG00000271291	v28
RNVU1-14	ENSG00000207501	v28
CH17-373J23.1	ENSG00000276216	v28
RP11-89F3.2	ENSG00000236140	v28
NBPF20	ENSG00000162825	v28
PFN1P3	ENSG00000234367	v28
RF00003	ENSG00000270384	v28
RF00003	ENSG00000270722	v28
CH17-262O2.2	ENSG00000278182	v28
CH17-262O2.1	ENSG00000275064	v28
NBPF25P	ENSG00000272150	v28
GPR89A	ENSG00000117262	v28
PDZK1	ENSG00000174827	v28
CD160	ENSG00000117281	v28
RNF115	ENSG00000265491	v28
POLR3C	ENSG00000186141	v28
NUDT17	ENSG00000186364	v28
PIAS3	ENSG00000131788	v28
MIR6736	ENSG00000278549	v28
ANKRD35	ENSG00000198483	v28
ITGA10	ENSG00000143127	v28
RP11-315I20.3	ENSG00000244619	v28
PEX11B	ENSG00000131779	v28
RBM8A	ENSG00000265241	v28
GNRHR2	ENSG00000211451	v28
RP11-315I20.1	ENSG00000234222	v28
CH17-270A2.2	ENSG00000280778	v28
LIX1L	ENSG00000271601	v28
ANKRD34A	ENSG00000272031	v28
CH17-270A2.1	ENSG00000278431	v28
POLR3GL	ENSG00000121851	v28
TXNIP	ENSG00000265972	v28
HFE2	ENSG00000168509	v28
RNVU1-6	ENSG00000201558	v28
RP11-458D21.1	ENSG00000233396	v28
NBPF10	ENSG00000271425	v28
RP11-458D21.5	ENSG00000213240	v28
NOTCH2NL	ENSG00000264343	v28
CH17-353B19.1	ENSG00000276509	v28
RNU6-1071P	ENSG00000201789	v28
NUDT4P2	ENSG00000271121	v28
CH17-385C13.2	ENSG00000277406	v28
CH17-385C13.3	ENSG00000270339	v28
RF00003	ENSG00000273768	v28
RF00003	ENSG00000274428	v28
RP11-640M9.4	ENSG00000277655	v28
CH17-408M7.1	ENSG00000277420	v28
RNA5SP536	ENSG00000274408	v28
HYDIN2	ENSG00000276975	v28
RF00619	ENSG00000274450	v28
NBPF12	ENSG00000268043	v28
PFN1P8	ENSG00000244371	v28
RP4-704D21.2	ENSG00000234225	v28
CH17-112A12.2	ENSG00000227242	v28
RP11-325P15.1	ENSG00000225603	v28
RNU1-151P	ENSG00000201142	v28
RP11-325P15.2	ENSG00000230832	v28
NBPF13P	ENSG00000283342	v28
PRKAB2	ENSG00000131791	v28
RP11-337C18.8	ENSG00000237188	v28
RP11-337C18.10	ENSG00000273071	v28
FMO5	ENSG00000131781	v28
PDIA3P1	ENSG00000180867	v28
CCT8P1	ENSG00000226015	v28
RPL7AP15	ENSG00000236806	v28
CHD1L	ENSG00000131778	v28
LINC00624	ENSG00000278811	v28
RP11-337C18.4	ENSG00000213226	v28
OR13Z1P	ENSG00000226653	v28
RF00019	ENSG00000207209	v28
OR13Z2P	ENSG00000272443	v28
OR13Z3P	ENSG00000272480	v28
BCL9	ENSG00000116128	v28
ACP6	ENSG00000162836	v28
RN7SL261P	ENSG00000277762	v28
RP11-533N14.3	ENSG00000227139	v28
GJA5	ENSG00000265107	v28
RP11-433J22.2	ENSG00000274415	v28
RP11-433J22.3	ENSG00000234190	v28
RP11-314N2.2	ENSG00000223728	v28
GJA8	ENSG00000121634	v28
GPR89B	ENSG00000188092	v28
PDZK1P1	ENSG00000215859	v28
XXyac-YX155B6.7	ENSG00000273059	v28
RNU1-129P	ENSG00000206791	v28
RP11-94I2.4	ENSG00000274372	v28
RNVU1-7	ENSG00000206585	v28
RP11-94I2.1	ENSG00000229828	v28
NBPF11	ENSG00000263956	v28
PFN1P4	ENSG00000225080	v28
ABHD17AP1	ENSG00000198658	v28
RP4-565E6.1	ENSG00000227733	v28
XXyac-YX155B6.5	ENSG00000232265	v28
RNA5SP57	ENSG00000238765	v28
RP11-301M17.2	ENSG00000224335	v28
RP11-301M17.1	ENSG00000227700	v28
RNU1-120P	ENSG00000199879	v28
RP11-495P10.6	ENSG00000234283	v28
RP11-495P10.9	ENSG00000228626	v28
LINC01138	ENSG00000274020	v28
RP11-495P10.5	ENSG00000238107	v28
RP11-495P10.4	ENSG00000235988	v28
RP11-495P10.3	ENSG00000224481	v28
RF00019	ENSG00000252744	v28
MIR5087	ENSG00000283676	v28
RNU1-122P	ENSG00000202408	v28
RP6-74O6.6	ENSG00000272824	v28
RNVU1-1	ENSG00000207340	v28
RNVU1-2	ENSG00000252135	v28
MIR6077	ENSG00000278596	v28
RNU1-13P	ENSG00000238825	v28
RP11-495P10.1	ENSG00000231551	v28
RNVU1-3	ENSG00000201183	v28
RP11-495P10.10	ENSG00000225871	v28
CH17-172B3.2	ENSG00000285062	v28
CH17-172B3.1	ENSG00000280649	v28
PPIAL4G	ENSG00000236334	v28
RF00003	ENSG00000274210	v28
NBPF14	ENSG00000270629	v28
RNU6-1171P	ENSG00000252515	v28
CH17-478G19.1	ENSG00000177144	v28
CH17-478G19.2	ENSG00000275140	v28
RP4-725K1.1	ENSG00000271546	v28
PDE4DIP	ENSG00000178104	v28
RN7SKP88	ENSG00000252656	v28
RNU2-38P	ENSG00000222788	v28
RP4-791M13.5	ENSG00000254913	v28
RP4-791M13.4	ENSG00000255148	v28
RP4-791M13.3	ENSG00000254539	v28
NBPF9	ENSG00000269713	v28
CH17-78J1.1	ENSG00000274019	v28
RNU1-59P	ENSG00000201699	v28
CH17-189H20.1	ENSG00000274265	v28
WI2-1896O14.1	ENSG00000215861	v28
RP11-326G21.1	ENSG00000272755	v28
RF00100	ENSG00000273591	v28
RP11-544O24.2	ENSG00000274423	v28
NBPF19	ENSG00000271383	v28
PPIAL4C	ENSG00000263464	v28
RP11-640M9.1	ENSG00000277147	v28
CH17-159N18.3	ENSG00000284964	v28
RP11-353N4.6	ENSG00000275557	v28
RF00003	ENSG00000206828	v28
CH17-195C8.1	ENSG00000284842	v28
RP11-353N4.5	ENSG00000234232	v28
RNU1-68P	ENSG00000275229	v28
RP11-196G18.1	ENSG00000226500	v28
FCGR1A	ENSG00000150337	v28
HIST2H2BF	ENSG00000203814	v28
RP11-196G18.3	ENSG00000233030	v28
HIST2H3D	ENSG00000183598	v28
HIST2H4A	ENSG00000270882	v28
HIST2H3C	ENSG00000203811	v28
HIST2H2AA3	ENSG00000203812	v28
HIST2H2BD	ENSG00000220323	v28
RP11-196G18.22	ENSG00000261716	v28
RP11-196G18.24	ENSG00000272993	v28
HIST2H2BC	ENSG00000203819	v28
HIST2H2AA4	ENSG00000272196	v28
HIST2H3A	ENSG00000203852	v28
HIST2H4B	ENSG00000270276	v28
RP11-196G18.23	ENSG00000264207	v28
HIST2H2BE	ENSG00000184678	v28
HIST2H2AC	ENSG00000184260	v28
HIST2H2AB	ENSG00000184270	v28
BOLA1	ENSG00000178096	v28
SV2A	ENSG00000159164	v28
SF3B4	ENSG00000143368	v28
MTMR11	ENSG00000014914	v28
OTUD7B	ENSG00000264522	v28
CH17-55D9.1	ENSG00000285184	v28
RP11-458I7.1	ENSG00000223945	v28
VPS45	ENSG00000136631	v28
PLEKHO1	ENSG00000023902	v28
RN7SL480P	ENSG00000266187	v28
ANP32E	ENSG00000143401	v28
RNU2-17P	ENSG00000222222	v28
RP4-790G17.7	ENSG00000276110	v28
CA14	ENSG00000118298	v28
APH1A	ENSG00000117362	v28
C1orf54	ENSG00000118292	v28
CIART	ENSG00000159208	v28
MRPS21	ENSG00000266472	v28
PRPF3	ENSG00000117360	v28
RPRD2	ENSG00000163125	v28
TARS2	ENSG00000143374	v28
MIR6878	ENSG00000283933	v28
ECM1	ENSG00000143369	v28
LINC00568	ENSG00000228126	v28
RP11-54A4.2	ENSG00000237781	v28
ADAMTSL4	ENSG00000143382	v28
MIR4257	ENSG00000264553	v28
ADAMTSL4-AS1	ENSG00000203804	v28
RN7SL473P	ENSG00000277452	v28
RN7SL600P	ENSG00000274963	v28
MCL1	ENSG00000143384	v28
RF00561	ENSG00000253047	v28
ENSA	ENSG00000143420	v28
RF00015	ENSG00000276103	v28
GOLPH3L	ENSG00000143457	v28
HORMAD1	ENSG00000143452	v28
RNU6-1042P	ENSG00000206931	v28
CTSS	ENSG00000163131	v28
RP11-363I22.3	ENSG00000236713	v28
CTSK	ENSG00000143387	v28
RP11-363I22.5	ENSG00000224690	v28
ARNT	ENSG00000143437	v28
RNU6-1309P	ENSG00000200175	v28
RP11-235D19.2	ENSG00000224800	v28
RP11-235D19.4	ENSG00000283324	v28
RP11-235D19.3	ENSG00000229357	v28
SETDB1	ENSG00000143379	v28
CERS2	ENSG00000143418	v28
RP11-316M1.12	ENSG00000259357	v28
RP11-316M1.3	ENSG00000231073	v28
ANXA9	ENSG00000143412	v28
FAM63A	ENSG00000143409	v28
PRUNE	ENSG00000143363	v28
RNU6-884P	ENSG00000200759	v28
BNIPL	ENSG00000163141	v28
C1orf56	ENSG00000143443	v28
CDC42SE1	ENSG00000197622	v28
MLLT11	ENSG00000213190	v28
GABPB2	ENSG00000143458	v28
RP11-68I18.2	ENSG00000233717	v28
RP11-68I18.10	ENSG00000261168	v28
SEMA6C	ENSG00000143434	v28
TNFAIP8L2	ENSG00000163154	v28
SCNM1	ENSG00000163156	v28
LYSMD1	ENSG00000163155	v28
TMOD4	ENSG00000163157	v28
VPS72	ENSG00000163159	v28
PIP5K1A	ENSG00000143398	v28
PSMD4	ENSG00000159352	v28
RP11-126K1.2	ENSG00000232671	v28
ZNF687	ENSG00000143373	v28
PI4KB	ENSG00000143393	v28
RN7SL444P	ENSG00000265753	v28
RP11-126K1.9	ENSG00000273481	v28
RFX5	ENSG00000143390	v28
RP11-126K1.8	ENSG00000224645	v28
RP11-126K1.6	ENSG00000237976	v28
SELENBP1	ENSG00000143416	v28
PSMB4	ENSG00000159377	v28
POGZ	ENSG00000143442	v28
RNY4P25	ENSG00000238711	v28
CGN	ENSG00000143375	v28
RF00405	ENSG00000252840	v28
TUFT1	ENSG00000143367	v28
RP11-74C1.4	ENSG00000232536	v28
MIR554	ENSG00000207606	v28
RP11-74C1.2	ENSG00000223861	v28
SNX27	ENSG00000143376	v28
RP11-404E16.1	ENSG00000250734	v28
RNU6-1062P	ENSG00000206635	v28
RP11-98D18.1	ENSG00000227045	v28
CELF3	ENSG00000159409	v28
RIIAD1	ENSG00000178796	v28
RNU6-662P	ENSG00000206980	v28
RP11-98D18.15	ENSG00000269621	v28
RP11-98D18.7	ENSG00000236940	v28
MRPL9	ENSG00000143436	v28
OAZ3	ENSG00000143450	v28
RP11-98D18.3	ENSG00000249602	v28
RP11-98D18.2	ENSG00000232937	v28
RP11-98D18.16	ENSG00000268288	v28
TDRKH	ENSG00000182134	v28
RP11-98D18.9	ENSG00000203288	v28
RP11-98D18.17	ENSG00000269489	v28
LINGO4	ENSG00000213171	v28
RORC	ENSG00000143365	v28
C2CD4D	ENSG00000225556	v28
RF00019	ENSG00000201134	v28
AL450992.2	ENSG00000234614	v28
THEM5	ENSG00000196407	v28
THEM4	ENSG00000159445	v28
KRT8P28	ENSG00000223810	v28
S100A10	ENSG00000197747	v28
AL591893.1	ENSG00000229021	v28
AL450992.6	ENSG00000240667	v28
S100A11	ENSG00000163191	v28
AL591893.3	ENSG00000232678	v28
TCHHL1	ENSG00000182898	v28
TCHH	ENSG00000159450	v28
AL589986.2	ENSG00000226716	v28
HDHD1P2	ENSG00000233792	v28
RPTN	ENSG00000215853	v28
RP1-14N1.2	ENSG00000237975	v28
RP11-107M16.2	ENSG00000236427	v28
HRNR	ENSG00000197915	v28
FLG	ENSG00000143631	v28
FLG2	ENSG00000143520	v28
RP1-91G5.1	ENSG00000183586	v28
CRNN	ENSG00000143536	v28
LCE5A	ENSG00000186207	v28
CRCT1	ENSG00000169509	v28
LCE3E	ENSG00000185966	v28
LCE3D	ENSG00000163202	v28
LCE3C	ENSG00000244057	v28
LCE3B	ENSG00000187238	v28
LCE3A	ENSG00000185962	v28
RP1-52J10.9	ENSG00000226947	v28
LINC00302	ENSG00000176075	v28
LCE2D	ENSG00000187223	v28
LCE2C	ENSG00000187180	v28
LCE2B	ENSG00000159455	v28
LCE2A	ENSG00000187173	v28
LCE4A	ENSG00000187170	v28
C1orf68	ENSG00000198854	v28
RP1-43O17.1	ENSG00000229713	v28
RP1-43O17.2	ENSG00000233819	v28
KPRP	ENSG00000203786	v28
LCE1F	ENSG00000240386	v28
LCE1E	ENSG00000186226	v28
LCE1D	ENSG00000172155	v28
LCE1C	ENSG00000197084	v28
LCE1B	ENSG00000196734	v28
LCE1A	ENSG00000186844	v28
LCE6A	ENSG00000235942	v28
SMCP	ENSG00000163206	v28
IVL	ENSG00000163207	v28
RP1-20N18.6	ENSG00000224308	v28
RP1-20N18.10	ENSG00000283227	v28
SPRR4	ENSG00000184148	v28
SPRR1A	ENSG00000169474	v28
SPRR3	ENSG00000163209	v28
RF00322	ENSG00000252920	v28
RP1-20N18.4	ENSG00000234262	v28
SPRR1B	ENSG00000169469	v28
SPRR2D	ENSG00000163216	v28
SPRR2A	ENSG00000241794	v28
SPRR2B	ENSG00000196805	v28
SPRR2E	ENSG00000203785	v28
SPRR2F	ENSG00000244094	v28
SPRR2C	ENSG00000229035	v28
SPRR2G	ENSG00000159516	v28
RP1-140J1.1	ENSG00000229699	v28
LELP1	ENSG00000203784	v28
PRR9	ENSG00000203783	v28
RP1-140J1.4	ENSG00000230779	v28
LOR	ENSG00000203782	v28
PGLYRP3	ENSG00000159527	v28
PGLYRP4	ENSG00000163218	v28
RNU6-160P	ENSG00000207321	v28
S100A9	ENSG00000163220	v28
S100A12	ENSG00000163221	v28
AL591704.5	ENSG00000237008	v28
S100A8	ENSG00000143546	v28
AL591704.7	ENSG00000224784	v28
S100A7A	ENSG00000184330	v28
AL591704.9	ENSG00000203781	v28
S100A7L2	ENSG00000197364	v28
S100A7	ENSG00000143556	v28
RN7SL44P	ENSG00000263841	v28
BX470102.3	ENSG00000238279	v28
S100A6	ENSG00000197956	v28
S100A5	ENSG00000196420	v28
S100A4	ENSG00000196154	v28
S100A3	ENSG00000188015	v28
S100A2	ENSG00000196754	v28
S100A16	ENSG00000188643	v28
S100A14	ENSG00000189334	v28
S100A13	ENSG00000189171	v28
RP1-178F15.5	ENSG00000271853	v28
S100A1	ENSG00000160678	v28
RP1-178F15.4	ENSG00000272030	v28
CHTOP	ENSG00000160679	v28
SNAPIN	ENSG00000143553	v28
ILF2	ENSG00000143621	v28
NPR1	ENSG00000169418	v28
MIR8083	ENSG00000274940	v28
RN7SL372P	ENSG00000242565	v28
RP11-216N14.1	ENSG00000235015	v28
RF00019	ENSG00000199565	v28
INTS3	ENSG00000143624	v28
RP11-216N14.8	ENSG00000243613	v28
RP11-216N14.9	ENSG00000233222	v28
SLC27A3	ENSG00000143554	v28
RF00019	ENSG00000207039	v28
GATAD2B	ENSG00000143614	v28
RP11-216N14.5	ENSG00000231827	v28
RP11-216N14.7	ENSG00000223599	v28
RP11-759F5.1	ENSG00000236327	v28
RP11-422P24.13	ENSG00000284738	v28
DENND4B	ENSG00000198837	v28
CRTC2	ENSG00000160741	v28
SLC39A1	ENSG00000143570	v28
MIR6737	ENSG00000276584	v28
RP11-422P24.12	ENSG00000282386	v28
RP11-422P24.10	ENSG00000273026	v28
CREB3L4	ENSG00000143578	v28
JTB	ENSG00000143543	v28
RP11-422P24.11	ENSG00000272654	v28
RAB13	ENSG00000143545	v28
RPS27	ENSG00000177954	v28
NUP210L	ENSG00000143552	v28
RP11-422P24.9	ENSG00000231416	v28
RNU6-179P	ENSG00000200220	v28
RP11-422P24.1	ENSG00000231837	v28
MIR5698	ENSG00000263987	v28
TPM3	ENSG00000143549	v28
RN7SL431P	ENSG00000264384	v28
MIR190B	ENSG00000215938	v28
C1orf189	ENSG00000163263	v28
C1orf43	ENSG00000143612	v28
UBAP2L	ENSG00000143569	v28
SNORA58B	ENSG00000201129	v28
HAX1	ENSG00000143575	v28
RF00273	ENSG00000252682	v28
RNU6-239P	ENSG00000212292	v28
RNU6-121P	ENSG00000222457	v28
RP11-137P24.5	ENSG00000278694	v28
AQP10	ENSG00000143595	v28
ATP8B2	ENSG00000143515	v28
RNU7-57P	ENSG00000238365	v28
RP11-350G8.4	ENSG00000237920	v28
RP11-350G8.3	ENSG00000226855	v28
RP11-350G8.5	ENSG00000228013	v28
IL6R	ENSG00000160712	v28
RP11-350G8.7	ENSG00000228264	v28
SHE	ENSG00000169291	v28
RP11-350G8.9	ENSG00000273110	v28
TDRD10	ENSG00000163239	v28
UBE2Q1	ENSG00000160714	v28
RP11-61L14.2	ENSG00000229780	v28
CHRNB2	ENSG00000160716	v28
RP11-61L14.6	ENSG00000233875	v28
ADAR	ENSG00000160710	v28
KCNN3	ENSG00000143603	v28
PMVK	ENSG00000163344	v28
RP11-307C12.13	ENSG00000270361	v28
PBXIP1	ENSG00000163346	v28
RF00017	ENSG00000268154	v28
PYGO2	ENSG00000163348	v28
RP11-307C12.12	ENSG00000271380	v28
SHC1	ENSG00000160691	v28
CKS1B	ENSG00000173207	v28
MIR4258	ENSG00000264349	v28
FLAD1	ENSG00000160688	v28
LENEP	ENSG00000163352	v28
ZBTB7B	ENSG00000160685	v28
DCST2	ENSG00000163354	v28
DCST1	ENSG00000163357	v28
RP11-307C12.11	ENSG00000232093	v28
ADAM15	ENSG00000143537	v28
EFNA4	ENSG00000243364	v28
RP11-540D14.8	ENSG00000251246	v28
EFNA3	ENSG00000143590	v28
RF00019	ENSG00000202027	v28
EFNA1	ENSG00000169242	v28
SLC50A1	ENSG00000169241	v28
DPM3	ENSG00000179085	v28
RP11-201K10.1	ENSG00000223452	v28
KRTCAP2	ENSG00000163463	v28
RP11-201K10.3	ENSG00000273088	v28
TRIM46	ENSG00000163462	v28
MUC1	ENSG00000185499	v28
RP11-263K19.4	ENSG00000231064	v28
MIR92B	ENSG00000284586	v28
THBS3	ENSG00000169231	v28
MTX1	ENSG00000173171	v28
RP11-263K19.6	ENSG00000236263	v28
GBAP1	ENSG00000160766	v28
RP11-263K19.9	ENSG00000236675	v28
GBA	ENSG00000177628	v28
FAM189B	ENSG00000160767	v28
SCAMP3	ENSG00000116521	v28
CLK2	ENSG00000176444	v28
HCN3	ENSG00000143630	v28
PKLR	ENSG00000143627	v28
FDPS	ENSG00000160752	v28
RUSC1-AS1	ENSG00000225855	v28
RUSC1	ENSG00000160753	v28
ASH1L	ENSG00000116539	v28
MIR555	ENSG00000283701	v28
RNU6-106P	ENSG00000207134	v28
RP11-21N7.6	ENSG00000227773	v28
RNU6-1297P	ENSG00000207144	v28
POU5F1P4	ENSG00000237872	v28
RP11-29H23.1	ENSG00000235919	v28
RP11-29H23.7	ENSG00000271267	v28
RP11-29H23.2	ENSG00000225082	v28
RP11-29H23.6	ENSG00000223503	v28
RP11-29H23.4	ENSG00000232519	v28
MSTO1	ENSG00000125459	v28
RP11-29H23.5	ENSG00000246203	v28
YY1AP1	ENSG00000163374	v28
DAP3	ENSG00000132676	v28
RP11-243J18.2	ENSG00000227673	v28
RP11-243J18.3	ENSG00000203761	v28
GON4L	ENSG00000116580	v28
RP11-101O6.2	ENSG00000234937	v28
SYT11	ENSG00000132718	v28
RF00015	ENSG00000283442	v28
RIT1	ENSG00000143622	v28
KIAA0907	ENSG00000132680	v28
SNORA80E	ENSG00000207475	v28
SCARNA4	ENSG00000280466	v28
SCARNA4	ENSG00000281394	v28
RXFP4	ENSG00000173080	v28
ARHGEF2	ENSG00000116584	v28
MIR6738	ENSG00000277817	v28
RP11-336K24.12	ENSG00000273002	v28
RP11-336K24.5	ENSG00000224276	v28
SSR2	ENSG00000163479	v28
UBQLN4	ENSG00000160803	v28
LAMTOR2	ENSG00000116586	v28
RAB25	ENSG00000132698	v28
MEX3A	ENSG00000254726	v28
LMNA	ENSG00000160789	v28
SEMA4A	ENSG00000196189	v28
RF00568	ENSG00000252236	v28
SLC25A44	ENSG00000160785	v28
PMF1-BGLAP	ENSG00000260238	v28
PMF1	ENSG00000160783	v28
BGLAP	ENSG00000242252	v28
PAQR6	ENSG00000160781	v28
SMG5	ENSG00000198952	v28
TMEM79	ENSG00000163472	v28
GLMP	ENSG00000198715	v28
VHLL	ENSG00000189030	v28
CCT3	ENSG00000163468	v28
TSACC	ENSG00000163467	v28
RHBG	ENSG00000132677	v28
RP11-139I14.2	ENSG00000237390	v28
C1orf61	ENSG00000125462	v28
MIR9-1	ENSG00000207933	v28
RP11-98G7.1	ENSG00000236947	v28
MEF2D	ENSG00000116604	v28
RF00019	ENSG00000206651	v28
RP11-284F21.8	ENSG00000260460	v28
IQGAP3	ENSG00000183856	v28
TTC24	ENSG00000187862	v28
NAXE	ENSG00000163382	v28
GPATCH4	ENSG00000160818	v28
RP11-284F21.11	ENSG00000272971	v28
HAPLN2	ENSG00000132702	v28
RP11-284F21.9	ENSG00000272068	v28
BCAN	ENSG00000132692	v28
RP11-284F21.10	ENSG00000272405	v28
RP11-284F21.7	ENSG00000229953	v28
NES	ENSG00000132688	v28
RP11-66D17.3	ENSG00000237588	v28
CRABP2	ENSG00000143320	v28
RP11-66D17.5	ENSG00000223356	v28
ISG20L2	ENSG00000143319	v28
RRNAD1	ENSG00000143303	v28
MRPL24	ENSG00000143314	v28
HDGF	ENSG00000143321	v28
PRCC	ENSG00000143294	v28
SH2D2A	ENSG00000027869	v28
NTRK1	ENSG00000198400	v28
INSRR	ENSG00000027644	v28
PEAR1	ENSG00000187800	v28
LRRC71	ENSG00000160838	v28
ARHGEF11	ENSG00000132694	v28
MIR765	ENSG00000211581	v28
RN7SL612P	ENSG00000266160	v28
RP11-110J1.2	ENSG00000237842	v28
RP11-110J1.3	ENSG00000224520	v28
ETV3L	ENSG00000253831	v28
ETV3	ENSG00000117036	v28
RP11-110J1.5	ENSG00000235700	v28
RP11-71G12.1	ENSG00000229961	v28
RP11-71G12.2	ENSG00000284592	v28
RP11-85G21.1	ENSG00000228239	v28
RP11-85G21.3	ENSG00000271736	v28
RP11-85G21.2	ENSG00000237189	v28
FCRL5	ENSG00000143297	v28
FCRL4	ENSG00000163518	v28
RP4-801G22.2	ENSG00000236731	v28
RP4-801G22.3	ENSG00000233712	v28
FCRL3	ENSG00000160856	v28
RP11-367J7.3	ENSG00000227217	v28
RP11-367J7.4	ENSG00000231700	v28
RP11-367J7.5	ENSG00000232366	v28
FCRL2	ENSG00000132704	v28
FCRL1	ENSG00000163534	v28
CD5L	ENSG00000073754	v28
RP11-120D12.2	ENSG00000227425	v28
RP11-451O13.1	ENSG00000236957	v28
KIRREL	ENSG00000183853	v28
RP11-444M10.3	ENSG00000226520	v28
RP11-404O13.1	ENSG00000231666	v28
RP11-404O13.2	ENSG00000227295	v28
CD1D	ENSG00000158473	v28
RP11-404O13.4	ENSG00000229914	v28
RP11-404O13.5	ENSG00000176320	v28
CD1A	ENSG00000158477	v28
RP11-101J8.2	ENSG00000230942	v28
CD1C	ENSG00000158481	v28
CD1B	ENSG00000158485	v28
CD1E	ENSG00000158488	v28
OR10T2	ENSG00000186306	v28
OR10K2	ENSG00000180708	v28
OR10T1P	ENSG00000203758	v28
RP11-144L1.2	ENSG00000236257	v28
OR10K1	ENSG00000173285	v28
OR10R2	ENSG00000198965	v28
RP11-144L1.4	ENSG00000236656	v28
OR10R3P	ENSG00000198703	v28
OR10R1P	ENSG00000227445	v28
RP11-144L1.8	ENSG00000231434	v28
OR6Y1	ENSG00000197532	v28
OR6P1	ENSG00000186440	v28
OR10X1	ENSG00000279111	v28
OR10Z1	ENSG00000198967	v28
SPTA1	ENSG00000163554	v28
OR6K1P	ENSG00000231237	v28
OR6K2	ENSG00000196171	v28
OR6K3	ENSG00000203757	v28
OR6K4P	ENSG00000180437	v28
OR6K5P	ENSG00000226949	v28
OR6N1	ENSG00000197403	v28
OR6K6	ENSG00000180433	v28
OR6N2	ENSG00000188340	v28
OR2AQ1P	ENSG00000229724	v28
OR10AA1P	ENSG00000180409	v28
MNDA	ENSG00000163563	v28
RP11-393K10.1	ENSG00000229849	v28
PYHIN1	ENSG00000163564	v28
IFI16	ENSG00000163565	v28
AIM2	ENSG00000163568	v28
RP11-520H16.4	ENSG00000233473	v28
CADM3	ENSG00000162706	v28
RNA5SP60	ENSG00000222552	v28
CTA-134P22.2	ENSG00000225670	v28
ACKR1	ENSG00000213088	v28
RP11-550P17.1	ENSG00000215846	v28
OR10J2P	ENSG00000248642	v28
FCER1A	ENSG00000179639	v28
OR10J3	ENSG00000196266	v28
RP11-550P17.5	ENSG00000228560	v28
OR10J7P	ENSG00000248442	v28
OR10J8P	ENSG00000251686	v28
OR10J9P	ENSG00000249197	v28
OR10J4P	ENSG00000249730	v28
OR10J1	ENSG00000196184	v28
RP11-180D21.3	ENSG00000224943	v28
OR10J5	ENSG00000184155	v28
RP11-740C1.2	ENSG00000231100	v28
OR10AE1P	ENSG00000271890	v28
APCS	ENSG00000132703	v28
OR10J6P	ENSG00000158731	v28
RP11-419N10.6	ENSG00000276632	v28
RP11-419N10.3	ENSG00000223603	v28
CRP	ENSG00000132693	v28
RP11-419N10.5	ENSG00000235226	v28
DUSP23	ENSG00000158716	v28
FCRL6	ENSG00000181036	v28
SLAMF8	ENSG00000158714	v28
RP11-190A12.7	ENSG00000256029	v28
RP11-190A12.4	ENSG00000188004	v28
RF00570	ENSG00000212161	v28
VSIG8	ENSG00000243284	v28
RP11-190A12.10	ENSG00000272668	v28
CFAP45	ENSG00000213085	v28
MIR4259	ENSG00000266458	v28
RP11-190A12.9	ENSG00000279430	v28
TAGLN2	ENSG00000158710	v28
IGSF9	ENSG00000085552	v28
SLAMF9	ENSG00000162723	v28
RP11-48O20.4	ENSG00000224259	v28
RP11-48O20.5	ENSG00000273933	v28
KCNJ10	ENSG00000177807	v28
RP11-226L15.1	ENSG00000237409	v28
PIGM	ENSG00000143315	v28
RP11-536C5.2	ENSG00000225279	v28
KCNJ9	ENSG00000162728	v28
IGSF8	ENSG00000162729	v28
ATP1A2	ENSG00000018625	v28
ATP1A4	ENSG00000132681	v28
CASQ1	ENSG00000143318	v28
RP11-536C5.7	ENSG00000227741	v28
PEA15	ENSG00000162734	v28
DCAF8	ENSG00000132716	v28
RP11-574F21.3	ENSG00000258465	v28
RP11-574F21.2	ENSG00000228606	v28
RP11-179G5.1	ENSG00000224261	v28
PEX19	ENSG00000162735	v28
COPA	ENSG00000122218	v28
RP11-179G5.4	ENSG00000235082	v28
RF00019	ENSG00000202078	v28
NCSTN	ENSG00000162736	v28
NHLH1	ENSG00000171786	v28
RNU4-42P	ENSG00000201608	v28
VANGL2	ENSG00000162738	v28
SLAMF6	ENSG00000162739	v28
RP11-528G1.2	ENSG00000234425	v28
CD84	ENSG00000066294	v28
SLAMF1	ENSG00000117090	v28
RP11-404F10.1	ENSG00000235101	v28
RP11-404F10.2	ENSG00000228863	v28
CD48	ENSG00000117091	v28
SLAMF7	ENSG00000026751	v28
RP11-404F10.6	ENSG00000275801	v28
RP11-404F10.5	ENSG00000274562	v28
LY9	ENSG00000122224	v28
