gene_symbol	ensembl	version
Y_RNA	ENSG00000199732	v39
ENSG00000253105	ENSG00000253105	v39
RNU6-1172P	ENSG00000202095	v39
SDC2	ENSG00000169439	v39
CPQ	ENSG00000104324	v39
ENSG00000272249	ENSG00000272249	v39
ENSG00000270077	ENSG00000270077	v39
ENSG00000260640	ENSG00000260640	v39
TSPYL5	ENSG00000180543	v39
SNORD3H	ENSG00000207215	v39
ENSG00000213750	ENSG00000213750	v39
ENSG00000287654	ENSG00000287654	v39
MTDH	ENSG00000147649	v39
Y_RNA	ENSG00000202399	v39
LAPTM4B	ENSG00000104341	v39
ENSG00000270682	ENSG00000270682	v39
ENSG00000270861	ENSG00000270861	v39
SUMO2P18	ENSG00000253639	v39
RPS23P1	ENSG00000243504	v39
MATN2	ENSG00000132561	v39
RPL30	ENSG00000156482	v39
ENSG00000245970	ENSG00000245970	v39
SNORA72	ENSG00000207067	v39
ENSG00000288752	ENSG00000288752	v39
RNU6-703P	ENSG00000252755	v39
ERICH5	ENSG00000177459	v39
RIDA	ENSG00000132541	v39
POP1	ENSG00000104356	v39
NIPAL2	ENSG00000104361	v39
RNU6-914P	ENSG00000252558	v39
STK3	ENSG00000104375	v39
ENSG00000278914	ENSG00000278914	v39
ENSG00000253468	ENSG00000253468	v39
KCNS2	ENSG00000156486	v39
ENSG00000272321	ENSG00000272321	v39
RNU6-748P	ENSG00000207378	v39
ENSG00000253911	ENSG00000253911	v39
ENSG00000254112	ENSG00000254112	v39
RPL19P14	ENSG00000240870	v39
ENSG00000253415	ENSG00000253415	v39
MRPL57P7	ENSG00000254312	v39
RN7SKP85	ENSG00000223281	v39
ENSG00000271930	ENSG00000271930	v39
OSR2	ENSG00000164920	v39
VPS13B-DT	ENSG00000253948	v39
ENSG00000229625	ENSG00000229625	v39
ENSG00000253180	ENSG00000253180	v39
VPS13B	ENSG00000132549	v39
ENSG00000253562	ENSG00000253562	v39
ENSG00000253532	ENSG00000253532	v39
ENSG00000236583	ENSG00000236583	v39
ENSG00000237704	ENSG00000237704	v39
ENSG00000225017	ENSG00000225017	v39
Y_RNA	ENSG00000206699	v39
MIR599	ENSG00000207804	v39
MIR875	ENSG00000216069	v39
RN7SL350P	ENSG00000243254	v39
ENSG00000235683	ENSG00000235683	v39
ENSG00000253539	ENSG00000253539	v39
ENSG00000253912	ENSG00000253912	v39
COX6C	ENSG00000164919	v39
ENSG00000287952	ENSG00000287952	v39
RGS22	ENSG00000132554	v39
SNORD77B	ENSG00000212414	v39
ENSG00000221753	ENSG00000221753	v39
FBXO43	ENSG00000156509	v39
POLR2K	ENSG00000147669	v39
SPAG1	ENSG00000104450	v39
Y_RNA	ENSG00000202310	v39
UFM1P3	ENSG00000253299	v39
Y_RNA	ENSG00000199667	v39
RNF19A	ENSG00000034677	v39
ENSG00000253217	ENSG00000253217	v39
ENSG00000253824	ENSG00000253824	v39
MIR4471	ENSG00000265599	v39
ENSG00000253842	ENSG00000253842	v39
ENSG00000253666	ENSG00000253666	v39
ENSG00000254364	ENSG00000254364	v39
ANKRD46	ENSG00000186106	v39
GAPDHP62	ENSG00000251013	v39
SNX31	ENSG00000174226	v39
ENSG00000253740	ENSG00000253740	v39
RNU6-1092P	ENSG00000252764	v39
PABPC1	ENSG00000070756	v39
ENSG00000289284	ENSG00000289284	v39
MIR7705	ENSG00000284570	v39
RNU6ATAC41P	ENSG00000221527	v39
Y_RNA	ENSG00000202001	v39
RPS20P23	ENSG00000242399	v39
RNU4-83P	ENSG00000222795	v39
RPS26P6	ENSG00000212994	v39
Metazoa_SRP	ENSG00000275041	v39
ENSG00000260368	ENSG00000260368	v39
YWHAZ	ENSG00000164924	v39
RN7SL685P	ENSG00000242315	v39
FLJ42969	ENSG00000248599	v39
ENSG00000253395	ENSG00000253395	v39
ENSG00000253355	ENSG00000253355	v39
RN7SKP249	ENSG00000202360	v39
ENSG00000253737	ENSG00000253737	v39
ZNNT1	ENSG00000261087	v39
ZNF706	ENSG00000120963	v39
ENSG00000271882	ENSG00000271882	v39
ENSG00000253942	ENSG00000253942	v39
LINC02844	ENSG00000253679	v39
ENSG00000287479	ENSG00000287479	v39
ENSG00000253282	ENSG00000253282	v39
RNU7-67P	ENSG00000239115	v39
ENSG00000271560	ENSG00000271560	v39
NACA4P	ENSG00000228224	v39
DUXAP2	ENSG00000254063	v39
LINC02845	ENSG00000253644	v39
RN7SL563P	ENSG00000239211	v39
ENSG00000254084	ENSG00000254084	v39
ENSG00000254024	ENSG00000254024	v39
ENSG00000289048	ENSG00000289048	v39
GRHL2	ENSG00000083307	v39
ENSG00000253991	ENSG00000253991	v39
ENSG00000253153	ENSG00000253153	v39
NCALD	ENSG00000104490	v39
ENSG00000253629	ENSG00000253629	v39
ENSG00000238372	ENSG00000238372	v39
PDCL3P2	ENSG00000282989	v39
MIR5680	ENSG00000266756	v39
ENSG00000254492	ENSG00000254492	v39
RRM2B	ENSG00000048392	v39
UBR5-DT	ENSG00000246263	v39
SUMO2P19	ENSG00000253328	v39
UBR5	ENSG00000104517	v39
ENSG00000272037	ENSG00000272037	v39
ENSG00000253923	ENSG00000253923	v39
RNU6ATAC8P	ENSG00000221387	v39
HSPE1P14	ENSG00000271612	v39
RPS12P15	ENSG00000240724	v39
ENSG00000253633	ENSG00000253633	v39
RNU6-1224P	ENSG00000252593	v39
ODF1	ENSG00000155087	v39
POU5F1P2	ENSG00000253382	v39
KLF10	ENSG00000155090	v39
ENSG00000283959	ENSG00000283959	v39
ADI1P2	ENSG00000250684	v39
GASAL1	ENSG00000253669	v39
AZIN1	ENSG00000155096	v39
ENSG00000253385	ENSG00000253385	v39
MAILR	ENSG00000253320	v39
ENSG00000253263	ENSG00000253263	v39
RPL5P24	ENSG00000244052	v39
Y_RNA	ENSG00000201216	v39
NPM1P52	ENSG00000253663	v39
ENSG00000254236	ENSG00000254236	v39
ATP6V1C1	ENSG00000155097	v39
MTND1P5	ENSG00000253795	v39
MTCO1P4	ENSG00000253556	v39
MTCO2P4	ENSG00000253977	v39
LINC01181	ENSG00000250929	v39
BAALC-AS2	ENSG00000236939	v39
BAALC	ENSG00000164929	v39
BAALC-AS1	ENSG00000247081	v39
MIR3151	ENSG00000265657	v39
ENSG00000253851	ENSG00000253851	v39
FZD6	ENSG00000164930	v39
ENSG00000286337	ENSG00000286337	v39
CTHRC1	ENSG00000164932	v39
ENSG00000266289	ENSG00000266289	v39
RNU6-1011P	ENSG00000207399	v39
SLC25A32	ENSG00000164933	v39
ENSG00000285982	ENSG00000285982	v39
DCAF13	ENSG00000164934	v39
ENSG00000288945	ENSG00000288945	v39
ENSG00000261670	ENSG00000261670	v39
ENSG00000271830	ENSG00000271830	v39
ENSG00000253477	ENSG00000253477	v39
RIMS2	ENSG00000176406	v39
PTMAP15	ENSG00000255105	v39
ENSG00000254644	ENSG00000254644	v39
ENSG00000239344	ENSG00000239344	v39
DPYS	ENSG00000147647	v39
DCSTAMP	ENSG00000164935	v39
ENSG00000179577	ENSG00000179577	v39
ENSG00000279138	ENSG00000279138	v39
MIR548A3	ENSG00000208032	v39
LRP12	ENSG00000147650	v39
NDUFA5P2	ENSG00000253454	v39
ZFPM2	ENSG00000169946	v39
ENSG00000283157	ENSG00000283157	v39
ENSG00000243939	ENSG00000243939	v39
ENSG00000253997	ENSG00000253997	v39
ENSG00000240271	ENSG00000240271	v39
ENSG00000254041	ENSG00000254041	v39
TMCC1P1	ENSG00000253318	v39
ENSG00000243171	ENSG00000243171	v39
ZFPM2-AS1	ENSG00000251003	v39
ENSG00000253420	ENSG00000253420	v39
ENSG00000254141	ENSG00000254141	v39
RPL12P24	ENSG00000243601	v39
ENSG00000253526	ENSG00000253526	v39
Y_RNA	ENSG00000201627	v39
SLC16A14P1	ENSG00000213708	v39
ENSG00000254021	ENSG00000254021	v39
OXR1	ENSG00000164830	v39
OXR1-AS1	ENSG00000253582	v39
TAGLN2P1	ENSG00000253676	v39
RNU7-84P	ENSG00000251892	v39
ABRA	ENSG00000174429	v39
ENSG00000275905	ENSG00000275905	v39
ENSG00000287289	ENSG00000287289	v39
HMGB1P46	ENSG00000254146	v39
ENSG00000287208	ENSG00000287208	v39
ANGPT1	ENSG00000154188	v39
ENSG00000286766	ENSG00000286766	v39
PGAM1P13	ENSG00000248838	v39
ENSG00000287949	ENSG00000287949	v39
RNA5SP275	ENSG00000200806	v39
RSPO2	ENSG00000147655	v39
NRBF2P4	ENSG00000253228	v39
AURKBP1	ENSG00000230948	v39
EIF3E	ENSG00000104408	v39
ENSG00000289094	ENSG00000289094	v39
ENSG00000253754	ENSG00000253754	v39
RPS17P14	ENSG00000243287	v39
EMC2	ENSG00000104412	v39
ENSG00000253657	ENSG00000253657	v39
ENSG00000253949	ENSG00000253949	v39
TMEM74	ENSG00000164841	v39
TRMT10BP1	ENSG00000253580	v39
ENSG00000253796	ENSG00000253796	v39
TRHR	ENSG00000174417	v39
NUDCD1	ENSG00000120526	v39
ENSG00000250267	ENSG00000250267	v39
ENY2	ENSG00000120533	v39
PKHD1L1	ENSG00000205038	v39
MAPK6P5	ENSG00000254185	v39
EBAG9	ENSG00000147654	v39
SYBU	ENSG00000147642	v39
ENSG00000248050	ENSG00000248050	v39
ENSG00000255099	ENSG00000255099	v39
U2	ENSG00000283555	v39
ENSG00000241385	ENSG00000241385	v39
KCNV1	ENSG00000164794	v39
ENSG00000255402	ENSG00000255402	v39
RPSAP48	ENSG00000240590	v39
ENSG00000253956	ENSG00000253956	v39
ENSG00000253107	ENSG00000253107	v39
ENSG00000253122	ENSG00000253122	v39
ENSG00000253717	ENSG00000253717	v39
NDUFB9P3	ENSG00000253994	v39
LINC01608	ENSG00000253877	v39
MTCO1P47	ENSG00000254241	v39
LINC01609	ENSG00000253103	v39
ENSG00000253489	ENSG00000253489	v39
EEF1A1P37	ENSG00000254124	v39
LINC02237	ENSG00000253434	v39
SERPINA15P	ENSG00000255033	v39
H2AZP7	ENSG00000253156	v39
ENSG00000287942	ENSG00000287942	v39
RNU4-37P	ENSG00000222146	v39
CSMD3	ENSG00000164796	v39
ENSG00000286946	ENSG00000286946	v39
RPL30P16	ENSG00000230169	v39
MIR2053	ENSG00000238399	v39
ENSG00000227514	ENSG00000227514	v39
ENSG00000287819	ENSG00000287819	v39
ENSG00000286937	ENSG00000286937	v39
ENSG00000253207	ENSG00000253207	v39
Y_RNA	ENSG00000206719	v39
ENSG00000254339	ENSG00000254339	v39
ENSG00000253499	ENSG00000253499	v39
CARS1P2	ENSG00000253756	v39
TRPS1	ENSG00000104447	v39
ENSG00000227170	ENSG00000227170	v39
LINC00536	ENSG00000249917	v39
RNA5SP276	ENSG00000199450	v39
ENSG00000287826	ENSG00000287826	v39
ENSG00000253672	ENSG00000253672	v39
EIF3H	ENSG00000147677	v39
ENSG00000289382	ENSG00000289382	v39
UTP23	ENSG00000147679	v39
RAD21	ENSG00000164754	v39
RAD21-AS1	ENSG00000253327	v39
MIR3610	ENSG00000283956	v39
AARD	ENSG00000205002	v39
SLC30A8	ENSG00000164756	v39
RN7SL228P	ENSG00000244033	v39
ENSG00000253271	ENSG00000253271	v39
ENSG00000253622	ENSG00000253622	v39
RN7SL826P	ENSG00000240151	v39
ENSG00000286308	ENSG00000286308	v39
ENSG00000252852	ENSG00000252852	v39
MED30	ENSG00000164758	v39
RPS10P16	ENSG00000239917	v39
EXT1	ENSG00000182197	v39
SAMD12	ENSG00000177570	v39
ENSG00000225885	ENSG00000225885	v39
SAMD12-AS1	ENSG00000281641	v39
RPS26P35	ENSG00000242206	v39
TNFRSF11B	ENSG00000164761	v39
RNU6-12P	ENSG00000207334	v39
ENSG00000254247	ENSG00000254247	v39
COLEC10	ENSG00000184374	v39
ENSG00000254278	ENSG00000254278	v39
MAL2	ENSG00000147676	v39
MAL2-AS1	ENSG00000253972	v39
MIR548AZ	ENSG00000276479	v39
ENSG00000286282	ENSG00000286282	v39
ENSG00000206776	ENSG00000206776	v39
CCN3	ENSG00000136999	v39
ENSG00000253398	ENSG00000253398	v39
ENSG00000254037	ENSG00000254037	v39
ENPP2	ENSG00000136960	v39
CYCSP23	ENSG00000253495	v39
RN7SKP153	ENSG00000201896	v39
TAF2	ENSG00000064313	v39
ENSG00000286362	ENSG00000286362	v39
DSCC1	ENSG00000136982	v39
ENSG00000279347	ENSG00000279347	v39
RN7SL396P	ENSG00000244642	v39
ENSG00000245330	ENSG00000245330	v39
DEPTOR	ENSG00000155792	v39
RNA5SP277	ENSG00000202356	v39
ENSG00000254343	ENSG00000254343	v39
COL14A1	ENSG00000187955	v39
MRPL13	ENSG00000172172	v39
MTBP	ENSG00000172167	v39
SNTB1	ENSG00000172164	v39
NCAPGP1	ENSG00000250290	v39
ENSG00000248318	ENSG00000248318	v39
ENSG00000272502	ENSG00000272502	v39
ENSG00000253619	ENSG00000253619	v39
ENSG00000271219	ENSG00000271219	v39
RPL35AP19	ENSG00000239872	v39
HAS2	ENSG00000170961	v39
HAS2-AS1	ENSG00000248690	v39
LINC02855	ENSG00000254209	v39
ENSG00000254303	ENSG00000254303	v39
MRPS36P3	ENSG00000253814	v39
SMILR	ENSG00000255364	v39
LINC01151	ENSG00000253819	v39
ENSG00000255325	ENSG00000255325	v39
ENSG00000238901	ENSG00000238901	v39
ENSG00000263443	ENSG00000263443	v39
CDK5P1	ENSG00000235165	v39
ENSG00000272384	ENSG00000272384	v39
ENSG00000272043	ENSG00000272043	v39
ZHX2	ENSG00000178764	v39
ENSG00000253372	ENSG00000253372	v39
ENSG00000259631	ENSG00000259631	v39
ENSG00000253607	ENSG00000253607	v39
DERL1	ENSG00000136986	v39
TBC1D31	ENSG00000156787	v39
HMGB1P19	ENSG00000253463	v39
ENSG00000287657	ENSG00000287657	v39
FAM83A	ENSG00000147689	v39
U3	ENSG00000221461	v39
ENSG00000253258	ENSG00000253258	v39
ENSG00000253410	ENSG00000253410	v39
FAM83A-AS1	ENSG00000204949	v39
MIR4663	ENSG00000266324	v39
C8orf76	ENSG00000189376	v39
ZHX1-C8orf76	ENSG00000259305	v39
UBA52P5	ENSG00000243498	v39
ZHX1	ENSG00000165156	v39
RNU6-628P	ENSG00000222607	v39
ENSG00000253336	ENSG00000253336	v39
ATAD2	ENSG00000156802	v39
RNU6-875P	ENSG00000252297	v39
MIR548D1	ENSG00000283172	v39
MIR548AA1	ENSG00000207704	v39
DUTP2	ENSG00000254388	v39
IMPDH1P6	ENSG00000254294	v39
NTAQ1	ENSG00000156795	v39
U4	ENSG00000278374	v39
FBXO32	ENSG00000156804	v39
ENSG00000254113	ENSG00000254113	v39
RN7SKP155	ENSG00000251840	v39
ENSG00000253286	ENSG00000253286	v39
KLHL38	ENSG00000175946	v39
ANXA13	ENSG00000104537	v39
FAM91A1	ENSG00000176853	v39
FER1L6	ENSG00000214814	v39
ENSG00000254000	ENSG00000254000	v39
FER1L6-AS1	ENSG00000181171	v39
ENSG00000254249	ENSG00000254249	v39
FER1L6-AS2	ENSG00000253868	v39
ENSG00000250727	ENSG00000250727	v39
ARF1P3	ENSG00000253885	v39
ENSG00000214803	ENSG00000214803	v39
RNU6-756P	ENSG00000206724	v39
ENSG00000253227	ENSG00000253227	v39
ENSG00000237586	ENSG00000237586	v39
TMEM65	ENSG00000164983	v39
TRMT12	ENSG00000183665	v39
RNF139-DT	ENSG00000245149	v39
RNF139	ENSG00000170881	v39
TATDN1	ENSG00000147687	v39
ENSG00000253106	ENSG00000253106	v39
MIR6844	ENSG00000284087	v39
NDUFB9	ENSG00000147684	v39
MTSS1	ENSG00000170873	v39
ENSG00000255491	ENSG00000255491	v39
MIR4662B	ENSG00000263735	v39
MIR4662A	ENSG00000283609	v39
LINC00964	ENSG00000249816	v39
MRS2P1	ENSG00000250428	v39
ENSG00000255313	ENSG00000255313	v39
ENSG00000286955	ENSG00000286955	v39
ZNF572	ENSG00000180938	v39
SQLE-DT	ENSG00000253513	v39
SQLE	ENSG00000104549	v39
WASHC5	ENSG00000164961	v39
WASHC5-AS1	ENSG00000253167	v39
NSMCE2	ENSG00000156831	v39
RN7SL329P	ENSG00000242170	v39
ENSG00000254431	ENSG00000254431	v39
TRIB1	ENSG00000173334	v39
ENSG00000253111	ENSG00000253111	v39
ENSG00000286122	ENSG00000286122	v39
ENSG00000253470	ENSG00000253470	v39
LINC00861	ENSG00000245164	v39
RNU6-442P	ENSG00000206695	v39
SOD1P3	ENSG00000253651	v39
ENSG00000254227	ENSG00000254227	v39
KNOP1P5	ENSG00000250563	v39
ENSG00000253841	ENSG00000253841	v39
RFPL4AP5	ENSG00000248720	v39
ENSG00000244791	ENSG00000244791	v39
ENSG00000253427	ENSG00000253427	v39
ENSG00000253220	ENSG00000253220	v39
RNU6-869P	ENSG00000207138	v39
ENSG00000253530	ENSG00000253530	v39
LRATD2	ENSG00000168672	v39
PCAT1	ENSG00000253438	v39
ENSG00000253543	ENSG00000253543	v39
RNU11-4P	ENSG00000212451	v39
ENSG00000253573	ENSG00000253573	v39
CASC19	ENSG00000254166	v39
PRNCR1	ENSG00000282961	v39
ENSG00000224722	ENSG00000224722	v39
ENSG00000287781	ENSG00000287781	v39
CASC8	ENSG00000246228	v39
ENSG00000271509	ENSG00000271509	v39
POU5F1B	ENSG00000212993	v39
CCAT2	ENSG00000280997	v39
ENSG00000286266	ENSG00000286266	v39
ENSG00000286010	ENSG00000286010	v39
CASC11	ENSG00000249375	v39
MYC	ENSG00000136997	v39
PVT1	ENSG00000249859	v39
MIR1204	ENSG00000283710	v39
ENSG00000278324	ENSG00000278324	v39
LINC02912	ENSG00000280055	v39
MIR1205	ENSG00000221771	v39
RNVU1-32	ENSG00000207110	v39
MIR1206	ENSG00000283200	v39
ENSG00000278275	ENSG00000278275	v39
RNU4-25P	ENSG00000222501	v39
MIR1207	ENSG00000221176	v39
MIR1208	ENSG00000221261	v39
RN7SKP226	ENSG00000201782	v39
ENSG00000286034	ENSG00000286034	v39
LINC00824	ENSG00000254275	v39
CCDC26	ENSG00000229140	v39
ENSG00000287785	ENSG00000287785	v39
ENSG00000253225	ENSG00000253225	v39
RN7SKP206	ENSG00000222755	v39
ENSG00000253926	ENSG00000253926	v39
MIR3686	ENSG00000263763	v39
ENSG00000285108	ENSG00000285108	v39
MTRF1LP2	ENSG00000224110	v39
GSDMC	ENSG00000147697	v39
ENSG00000254317	ENSG00000254317	v39
CYRIB	ENSG00000153310	v39
ENSG00000243402	ENSG00000243402	v39
ENSG00000200075	ENSG00000200075	v39
ENSG00000254263	ENSG00000254263	v39
ENSG00000253720	ENSG00000253720	v39
ENSG00000287195	ENSG00000287195	v39
RNU7-181P	ENSG00000253043	v39
MIR5194	ENSG00000264653	v39
ASAP1	ENSG00000153317	v39
RNU6-1255P	ENSG00000200304	v39
ASAP1-IT2	ENSG00000280543	v39
ENSG00000212342	ENSG00000212342	v39
ENSG00000287201	ENSG00000287201	v39
ENSG00000286535	ENSG00000286535	v39
ENSG00000253656	ENSG00000253656	v39
ADCY8	ENSG00000155897	v39
ENSG00000253259	ENSG00000253259	v39
ENSG00000253992	ENSG00000253992	v39
ENSG00000253407	ENSG00000253407	v39
ENSG00000253507	ENSG00000253507	v39
SNORA72	ENSG00000252158	v39
ENSG00000254255	ENSG00000254255	v39
EFR3A	ENSG00000132294	v39
OC90	ENSG00000253117	v39
ENSG00000258417	ENSG00000258417	v39
HHLA1	ENSG00000132297	v39
KCNQ3	ENSG00000184156	v39
HPYR1	ENSG00000253521	v39
DNAAF11	ENSG00000129295	v39
TMEM71	ENSG00000165071	v39
ENSG00000287095	ENSG00000287095	v39
PHF20L1	ENSG00000129292	v39
ENSG00000270137	ENSG00000270137	v39
ENSG00000223697	ENSG00000223697	v39
TG	ENSG00000042832	v39
ENSG00000240237	ENSG00000240237	v39
SLA	ENSG00000155926	v39
MIR7848	ENSG00000276961	v39
PTCSC1	ENSG00000287736	v39
CCN4	ENSG00000104415	v39
ENSG00000289316	ENSG00000289316	v39
NDRG1	ENSG00000104419	v39
RPL32P20	ENSG00000243537	v39
ENSG00000253638	ENSG00000253638	v39
ST13P6	ENSG00000225259	v39
ST3GAL1	ENSG00000008513	v39
ENSG00000283176	ENSG00000283176	v39
ENSG00000283197	ENSG00000283197	v39
ENSG00000289050	ENSG00000289050	v39
ST3GAL1-DT	ENSG00000261220	v39
ENSG00000212273	ENSG00000212273	v39
Metazoa_SRP	ENSG00000276193	v39
MTND2P7	ENSG00000253970	v39
MTCO1P49	ENSG00000253916	v39
ENSG00000253561	ENSG00000253561	v39
ENSG00000253165	ENSG00000253165	v39
ENSG00000254313	ENSG00000254313	v39
ENSG00000253593	ENSG00000253593	v39
ENSG00000277576	ENSG00000277576	v39
ENSG00000271240	ENSG00000271240	v39
ENSG00000288067	ENSG00000288067	v39
ENSG00000253627	ENSG00000253627	v39
ZFAT	ENSG00000066827	v39
ENSG00000276140	ENSG00000276140	v39
ZFAT-AS1	ENSG00000248492	v39
ENSG00000277732	ENSG00000277732	v39
ENSG00000278454	ENSG00000278454	v39
ENSG00000271048	ENSG00000271048	v39
ENSG00000289405	ENSG00000289405	v39
ENSG00000272456	ENSG00000272456	v39
ENSG00000278898	ENSG00000278898	v39
ENSG00000279518	ENSG00000279518	v39
ENSG00000259820	ENSG00000259820	v39
MIR30B	ENSG00000207582	v39
MIR30D	ENSG00000199153	v39
ENSG00000254028	ENSG00000254028	v39
NCRNA00250	ENSG00000253433	v39
ENSG00000251218	ENSG00000251218	v39
RPL23AP56	ENSG00000244413	v39
LINC01591	ENSG00000254083	v39
ENSG00000254372	ENSG00000254372	v39
KHDRBS3	ENSG00000131773	v39
MAPRE1P1	ENSG00000253915	v39
RNU1-35P	ENSG00000199652	v39
LINC02055	ENSG00000254101	v39
ENSG00000286927	ENSG00000286927	v39
ENSG00000285683	ENSG00000285683	v39
RNU6-144P	ENSG00000206678	v39
ZYXP1	ENSG00000274572	v39
ENSG00000285817	ENSG00000285817	v39
ENSG00000254076	ENSG00000254076	v39
ENSG00000253288	ENSG00000253288	v39
ENSG00000254361	ENSG00000254361	v39
ENSG00000253988	ENSG00000253988	v39
FAM135B	ENSG00000147724	v39
COL22A1	ENSG00000169436	v39
ENSG00000253432	ENSG00000253432	v39
ENSG00000251744	ENSG00000251744	v39
ENSG00000253783	ENSG00000253783	v39
ENSG00000254258	ENSG00000254258	v39
ENSG00000275078	ENSG00000275078	v39
KCNK9	ENSG00000169427	v39
TRAPPC9	ENSG00000167632	v39
ENSG00000253574	ENSG00000253574	v39
C8orf17	ENSG00000250733	v39
ENSG00000274064	ENSG00000274064	v39
PEG13	ENSG00000282164	v39
ENSG00000259891	ENSG00000259891	v39
CHRAC1	ENSG00000104472	v39
AGO2	ENSG00000123908	v39
ENSG00000279766	ENSG00000279766	v39
ENSG00000280326	ENSG00000280326	v39
ERICD	ENSG00000280303	v39
PTK2	ENSG00000169398	v39
MIR151A	ENSG00000254324	v39
ENSG00000279786	ENSG00000279786	v39
RNA5SP278	ENSG00000252864	v39
ENSG00000253266	ENSG00000253266	v39
DENND3	ENSG00000105339	v39
DENND3-AS1	ENSG00000253210	v39
SLC45A4	ENSG00000022567	v39
ENSG00000280035	ENSG00000280035	v39
ENSG00000253307	ENSG00000253307	v39
ENSG00000254019	ENSG00000254019	v39
ENSG00000254197	ENSG00000254197	v39
ENSG00000254291	ENSG00000254291	v39
LINC01300	ENSG00000253595	v39
ENSG00000261655	ENSG00000261655	v39
GPR20	ENSG00000204882	v39
ENSG00000289263	ENSG00000289263	v39
ENSG00000244998	ENSG00000244998	v39
PTP4A3	ENSG00000184489	v39
MROH5	ENSG00000226807	v39
ENSG00000271959	ENSG00000271959	v39
ENSG00000238854	ENSG00000238854	v39
HNRNPA1P38	ENSG00000253605	v39
ENSG00000287325	ENSG00000287325	v39
ENSG00000226490	ENSG00000226490	v39
ENSG00000287677	ENSG00000287677	v39
MIR1302-7	ENSG00000221768	v39
ENSG00000254183	ENSG00000254183	v39
ENSG00000261710	ENSG00000261710	v39
ENSG00000287332	ENSG00000287332	v39
MIR4472-1	ENSG00000265247	v39
ENSG00000289338	ENSG00000289338	v39
LINC00051	ENSG00000254008	v39
TSNARE1	ENSG00000171045	v39
RN7SL260P	ENSG00000253602	v39
ENSG00000261693	ENSG00000261693	v39
ADGRB1	ENSG00000181790	v39
MROH4P	ENSG00000232722	v39
ENSG00000289477	ENSG00000289477	v39
ARC	ENSG00000198576	v39
ENSG00000289411	ENSG00000289411	v39
ENSG00000277332	ENSG00000277332	v39
ENSG00000261044	ENSG00000261044	v39
JRK	ENSG00000234616	v39
PSCA	ENSG00000167653	v39
LY6K	ENSG00000160886	v39
LNCOC1	ENSG00000253741	v39
THEM6	ENSG00000130193	v39
ENSG00000253806	ENSG00000253806	v39
SLURP1	ENSG00000126233	v39
LYPD2	ENSG00000197353	v39
ENSG00000253196	ENSG00000253196	v39
LYNX1-SLURP2	ENSG00000284505	v39
SLURP2	ENSG00000283992	v39
LYNX1	ENSG00000180155	v39
LY6D	ENSG00000167656	v39
ENSG00000253715	ENSG00000253715	v39
ENSG00000283686	ENSG00000283686	v39
ENSG00000253728	ENSG00000253728	v39
GML	ENSG00000104499	v39
ZNHIT1P1	ENSG00000253421	v39
CYP11B1	ENSG00000160882	v39
CYP11B2	ENSG00000179142	v39
LY6E-DT	ENSG00000247317	v39
CDC42P3	ENSG00000253971	v39
LY6E	ENSG00000160932	v39
LINC02904	ENSG00000177335	v39
AK3P2	ENSG00000250115	v39
ENSG00000243328	ENSG00000243328	v39
LY6L	ENSG00000261667	v39
LY6H	ENSG00000176956	v39
GPIHBP1	ENSG00000277494	v39
ZFP41	ENSG00000181638	v39
ENSG00000264668	ENSG00000264668	v39
GLI4	ENSG00000250571	v39
MINCR	ENSG00000253716	v39
ZNF696	ENSG00000185730	v39
ENSG00000272172	ENSG00000272172	v39
TOP1MT	ENSG00000184428	v39
RNU6-220P	ENSG00000212221	v39
RHPN1-AS1	ENSG00000254389	v39
RHPN1	ENSG00000158106	v39
ENSG00000253931	ENSG00000253931	v39
MAFA-AS1	ENSG00000254338	v39
MAFA	ENSG00000182759	v39
ZC3H3	ENSG00000014164	v39
ENSG00000287576	ENSG00000287576	v39
ENSG00000254859	ENSG00000254859	v39
RN7SKP175	ENSG00000275558	v39
GSDMD	ENSG00000104518	v39
ENSG00000289161	ENSG00000289161	v39
MROH6	ENSG00000204839	v39
ENSG00000255050	ENSG00000255050	v39
NAPRT	ENSG00000147813	v39
ENSG00000279605	ENSG00000279605	v39
ENSG00000254741	ENSG00000254741	v39
EEF1D	ENSG00000104529	v39
TIGD5	ENSG00000179886	v39
PYCR3	ENSG00000104524	v39
GFUS	ENSG00000104522	v39
ENSG00000254812	ENSG00000254812	v39
ZNF623	ENSG00000183309	v39
ZNF707	ENSG00000181135	v39
LINC02878	ENSG00000181097	v39
CCDC166	ENSG00000255181	v39
ENSG00000254574	ENSG00000254574	v39
MAPK15	ENSG00000181085	v39
ENSG00000254548	ENSG00000254548	v39
FAM83H	ENSG00000180921	v39
MIR4664	ENSG00000265660	v39
IQANK1	ENSG00000203499	v39
ENSG00000254973	ENSG00000254973	v39
SCRIB	ENSG00000180900	v39
MIR937	ENSG00000284224	v39
PUF60	ENSG00000179950	v39
ENSG00000287222	ENSG00000287222	v39
ENSG00000255343	ENSG00000255343	v39
NRBP2	ENSG00000185189	v39
MIR6845	ENSG00000284142	v39
ENSG00000285599	ENSG00000285599	v39
EPPK1	ENSG00000261150	v39
ENSG00000288096	ENSG00000288096	v39
PLEC	ENSG00000178209	v39
MIR661	ENSG00000207574	v39
PARP10	ENSG00000178685	v39
GRINA	ENSG00000178719	v39
SPATC1	ENSG00000186583	v39
SMPD5	ENSG00000204791	v39
OPLAH	ENSG00000178814	v39
