gene_symbol	ensembl	version
AC244196.4	ENSG00000276597	v27
AC244196.1	ENSG00000274752	v27
AC244196.5	ENSG00000276953	v27
AC244196.2	ENSG00000275158	v27
AC244472.2	ENSG00000275743	v27
AC244472.4	ENSG00000276819	v27
AC244472.1	ENSG00000275243	v27
AC244472.5	ENSG00000277880	v27
AC244472.3	ENSG00000276557	v27
TRBV19	ENSG00000211746	v27
TRBV20-1	ENSG00000211747	v27
TRBV21-1	ENSG00000251578	v27
TRBV22-1	ENSG00000240578	v27
TRBV23-1	ENSG00000211749	v27
TRBV24-1	ENSG00000211750	v27
MTRNR2L6	ENSG00000270672	v27
TRBV25-1	ENSG00000282499	v27
TRBVA	ENSG00000239992	v27
TRBV26	ENSG00000249912	v27
TRBVB	ENSG00000241911	v27
TRBV27	ENSG00000211752	v27
TRBV28	ENSG00000211753	v27
PGBD4P1	ENSG00000244273	v27
TRBV29-1	ENSG00000232869	v27
PRSS1	ENSG00000204983	v27
PRSS2	ENSG00000275896	v27
PRSS3P1	ENSG00000250591	v27
WBP1LP1	ENSG00000243661	v27
AC245427.8	ENSG00000282431	v27
AC245427.6	ENSG00000282320	v27
AC245427.7	ENSG00000282420	v27
AC245427.4	ENSG00000282133	v27
AC245427.3	ENSG00000281958	v27
AC245427.5	ENSG00000282173	v27
AC245427.9	ENSG00000282780	v27
AC245427.1	ENSG00000211751	v27
TRBJ2-1	ENSG00000211764	v27
TRBJ2-2	ENSG00000211765	v27
TRBJ2-2P	ENSG00000211766	v27
TRBJ2-3	ENSG00000211767	v27
TRBJ2-4	ENSG00000211768	v27
TRBJ2-5	ENSG00000211769	v27
TRBJ2-6	ENSG00000211770	v27
TRBJ2-7	ENSG00000211771	v27
TRBC2	ENSG00000211772	v27
TRBV30	ENSG00000237254	v27
EPHB6	ENSG00000106123	v27
TRPV6	ENSG00000165125	v27
AC245427.2	ENSG00000224970	v27
TRPV5	ENSG00000127412	v27
C7orf34	ENSG00000165131	v27
KEL	ENSG00000197993	v27
OR9A2	ENSG00000179468	v27
OR9P1P	ENSG00000239293	v27
OR6V1	ENSG00000225781	v27
OR6W1P	ENSG00000179420	v27
PIP	ENSG00000159763	v27
TAS2R39	ENSG00000236398	v27
AC073342.2	ENSG00000268170	v27
TAS2R40	ENSG00000221937	v27
AC073342.3	ENSG00000279223	v27
GSTK1	ENSG00000197448	v27
AC073342.1	ENSG00000231840	v27
TMEM139	ENSG00000178826	v27
CASP2	ENSG00000106144	v27
RN7SL535P	ENSG00000239419	v27
RN7SL481P	ENSG00000240322	v27
HINT1P1	ENSG00000231531	v27
CLCN1	ENSG00000188037	v27
FAM131B	ENSG00000159784	v27
AC093673.2	ENSG00000272619	v27
AC093673.1	ENSG00000232533	v27
ZYX	ENSG00000159840	v27
MIR6892	ENSG00000278449	v27
EPHA1	ENSG00000146904	v27
EPHA1-AS1	ENSG00000229153	v27
TAS2R62P	ENSG00000234066	v27
TAS2R60	ENSG00000185899	v27
TAS2R41	ENSG00000221855	v27
OR2R1P	ENSG00000236853	v27
OR10AC1	ENSG00000176510	v27
AC073264.1	ENSG00000229977	v27
PAICSP5	ENSG00000229877	v27
CTAGE15	ENSG00000271079	v27
RNU6-162P	ENSG00000252037	v27
AC073264.2	ENSG00000230556	v27
TCAF1P1	ENSG00000223459	v27
TCAF2	ENSG00000170379	v27
AC073264.4	ENSG00000283537	v27
AC073264.3	ENSG00000283528	v27
RNU6-267P	ENSG00000252523	v27
CTAGE6	ENSG00000271321	v27
AC099548.2	ENSG00000253882	v27
PAICSP6	ENSG00000241136	v27
AC099548.1	ENSG00000232145	v27
TCAF2P1	ENSG00000159860	v27
TCAF1	ENSG00000198420	v27
OR2F2	ENSG00000221910	v27
OR2F1	ENSG00000213215	v27
AC004853.1	ENSG00000270729	v27
AC004853.2	ENSG00000273377	v27
SLC16A1P1	ENSG00000242280	v27
OR6B1	ENSG00000221813	v27
OR2A5	ENSG00000221836	v27
OR2A25	ENSG00000221933	v27
OR2A41P	ENSG00000239967	v27
OR2A12	ENSG00000221858	v27
OR2A2	ENSG00000221989	v27
OR2A15P	ENSG00000239981	v27
OR2A14	ENSG00000221938	v27
AC091768.1	ENSG00000273234	v27
OR2A3P	ENSG00000183122	v27
OR2AO1P	ENSG00000240621	v27
CTAGE4	ENSG00000225932	v27
ARHGEF35	ENSG00000213214	v27
AC004889.1	ENSG00000244198	v27
OR2A42	ENSG00000212807	v27
OR2A20P	ENSG00000170356	v27
AC074386.1	ENSG00000284644	v27
OR2A7	ENSG00000243896	v27
CTAGE8	ENSG00000244693	v27
ARHGEF34P	ENSG00000204959	v27
OR2A9P	ENSG00000228960	v27
OR2A1-AS1	ENSG00000244479	v27
OR2A1	ENSG00000221970	v27
ARHGEF5	ENSG00000050327	v27
NOBOX	ENSG00000106410	v27
AC004534.1	ENSG00000242978	v27
RNU6ATAC40P	ENSG00000221507	v27
TPK1	ENSG00000196511	v27
EEF1A1P10	ENSG00000243746	v27
RN7SKP174	ENSG00000200673	v27
EI24P4	ENSG00000236343	v27
AC073310.1	ENSG00000214035	v27
RPL7P59	ENSG00000225918	v27
AC004911.1	ENSG00000226592	v27
AC073055.1	ENSG00000231839	v27
AC006007.1	ENSG00000230746	v27
AC073308.1	ENSG00000280144	v27
CNTNAP2	ENSG00000174469	v27
uc_338	ENSG00000274127	v27
Y_RNA	ENSG00000274118	v27
AC006004.1	ENSG00000236795	v27
DUTP3	ENSG00000226857	v27
RANP2	ENSG00000232391	v27
MIR548F4	ENSG00000221442	v27
AC005518.1	ENSG00000230190	v27
AC005518.2	ENSG00000270634	v27
RNU6-1184P	ENSG00000207318	v27
RNA5SP249	ENSG00000251936	v27
RN7SL456P	ENSG00000242266	v27
U3	ENSG00000199370	v27
RN7SL72P	ENSG00000243374	v27
AC083849.1	ENSG00000274133	v27
AC006974.1	ENSG00000283504	v27
AC006974.2	ENSG00000283648	v27
AC005229.2	ENSG00000213210	v27
C7orf33	ENSG00000170279	v27
AC005229.1	ENSG00000213209	v27
AC005229.3	ENSG00000270200	v27
AC005229.4	ENSG00000273314	v27
CUL1	ENSG00000055130	v27
EZH2	ENSG00000106462	v27
RNU7-20P	ENSG00000251712	v27
Metazoa_SRP	ENSG00000275586	v27
RN7SL569P	ENSG00000239468	v27
RNY4	ENSG00000252316	v27
RNY3	ENSG00000202354	v27
RNY1	ENSG00000201098	v27
GHET1	ENSG00000281189	v27
PDIA4	ENSG00000155660	v27
RNU6-650P	ENSG00000202528	v27
COX6B1P1	ENSG00000234565	v27
ZNF786	ENSG00000197362	v27
ZNF425	ENSG00000204947	v27
RN7SL521P	ENSG00000240877	v27
ZNF398	ENSG00000197024	v27
AC004890.1	ENSG00000239719	v27
ZNF282	ENSG00000170265	v27
ZNF212	ENSG00000170260	v27
ZNF783	ENSG00000204946	v27
AC004890.3	ENSG00000271664	v27
AC004890.2	ENSG00000244560	v27
AC004941.2	ENSG00000231397	v27
NPM1P12	ENSG00000215311	v27
AC004941.1	ENSG00000228151	v27
AC073314.1	ENSG00000261842	v27
ZNF777	ENSG00000196453	v27
ZNF746	ENSG00000181220	v27
ZNF767P	ENSG00000133624	v27
KRBA1	ENSG00000133619	v27
ZNF467	ENSG00000181444	v27
SSPO	ENSG00000197558	v27
ZNF862	ENSG00000106479	v27
AC004877.2	ENSG00000280149	v27
AC004877.1	ENSG00000273419	v27
ATP6V0E2-AS1	ENSG00000204934	v27
ATP6V0E2	ENSG00000171130	v27
AC093458.1	ENSG00000273293	v27
AC093458.2	ENSG00000279536	v27
AC092681.3	ENSG00000273011	v27
AC092681.1	ENSG00000224016	v27
AC092681.2	ENSG00000260555	v27
AC092666.1	ENSG00000241449	v27
AC092666.2	ENSG00000276538	v27
ACTR3C	ENSG00000106526	v27
LRRC61	ENSG00000127399	v27
ZBED6CL	ENSG00000188707	v27
RARRES2	ENSG00000106538	v27
AC005586.2	ENSG00000261305	v27
AC005586.1	ENSG00000240449	v27
REPIN1	ENSG00000214022	v27
AC073111.3	ENSG00000284041	v27
AC073111.4	ENSG00000284048	v27
ZNF775	ENSG00000196456	v27
AC073111.1	ENSG00000239377	v27
AC073111.5	ENSG00000284691	v27
LINC00996	ENSG00000242258	v27
GIMAP8	ENSG00000171115	v27
AC073111.2	ENSG00000271582	v27
STRADBP1	ENSG00000213205	v27
GIMAP7	ENSG00000179144	v27
ALDH7A1P3	ENSG00000243853	v27
GIMAP4	ENSG00000133574	v27
AC069304.3	ENSG00000271568	v27
AC069304.1	ENSG00000232361	v27
GIMAP6	ENSG00000133561	v27
AC069304.2	ENSG00000270990	v27
GIMAP2	ENSG00000106560	v27
GIMAP1	ENSG00000213203	v27
GIMAP1-GIMAP5	ENSG00000281887	v27
GIMAP5	ENSG00000196329	v27
GIMAP3P	ENSG00000177590	v27
BET1P1	ENSG00000241134	v27
TMEM176B	ENSG00000106565	v27
TMEM176A	ENSG00000002933	v27
AOC1	ENSG00000002726	v27
KCNH2	ENSG00000055118	v27
NOS3	ENSG00000164867	v27
ATG9B	ENSG00000181652	v27
ABCB8	ENSG00000197150	v27
AC010973.1	ENSG00000243433	v27
ASIC3	ENSG00000213199	v27
CDK5	ENSG00000164885	v27
SLC4A2	ENSG00000164889	v27
AC010973.2	ENSG00000244151	v27
FASTK	ENSG00000164896	v27
TMUB1	ENSG00000164897	v27
AGAP3	ENSG00000133612	v27
GBX1	ENSG00000164900	v27
ASB10	ENSG00000146926	v27
IQCA1L	ENSG00000278685	v27
ABCF2	ENSG00000033050	v27
CHPF2	ENSG00000033100	v27
MIR671	ENSG00000284191	v27
SMARCD3	ENSG00000082014	v27
AC021097.1	ENSG00000272661	v27
AC005486.1	ENSG00000243018	v27
NUB1	ENSG00000013374	v27
WDR86	ENSG00000187260	v27
WDR86-AS1	ENSG00000243836	v27
AC005996.2	ENSG00000241456	v27
CRYGN	ENSG00000127377	v27
MIR3907	ENSG00000265810	v27
RN7SL76P	ENSG00000241959	v27
RHEB	ENSG00000106615	v27
AC005996.1	ENSG00000240132	v27
PRKAG2	ENSG00000106617	v27
AC093583.1	ENSG00000242048	v27
PRKAG2-AS1	ENSG00000239911	v27
RNU6-604P	ENSG00000212219	v27
Y_RNA	ENSG00000222941	v27
AC074257.1	ENSG00000227562	v27
GALNTL5	ENSG00000106648	v27
Metazoa_SRP	ENSG00000276213	v27
GALNT11	ENSG00000178234	v27
AC006017.1	ENSG00000229591	v27
YBX1P4	ENSG00000213188	v27
KMT2C	ENSG00000055609	v27
AC104692.2	ENSG00000270405	v27
AC104692.1	ENSG00000204894	v27
SEPT7P6	ENSG00000241007	v27
Y_RNA	ENSG00000253088	v27
FABP5P3	ENSG00000241735	v27
CCT8L1P	ENSG00000020219	v27
LINC01003	ENSG00000261455	v27
AC104843.2	ENSG00000231139	v27
RNA5SP250	ENSG00000199404	v27
AC104843.1	ENSG00000225416	v27
SNORA26	ENSG00000212590	v27
XRCC2	ENSG00000196584	v27
ATP5F1P3	ENSG00000214003	v27
RN7SL845P	ENSG00000244328	v27
ACTR3B	ENSG00000133627	v27
AC079809.1	ENSG00000224104	v27
LINC01287	ENSG00000234722	v27
PAXBP1P1	ENSG00000233489	v27
DPP6	ENSG00000130226	v27
AC005588.1	ENSG00000226509	v27
AC006019.3	ENSG00000270114	v27
AC006019.1	ENSG00000203335	v27
AC006019.2	ENSG00000233363	v27
AC073336.1	ENSG00000236408	v27
PAXIP1-AS2	ENSG00000214106	v27
PAXIP1	ENSG00000157212	v27
AC093726.1	ENSG00000272760	v27
AC093726.2	ENSG00000273183	v27
PAXIP1-AS1	ENSG00000273344	v27
HTR5A-AS1	ENSG00000220575	v27
HTR5A	ENSG00000157219	v27
AC093726.3	ENSG00000283339	v27
AC092628.2	ENSG00000274637	v27
AC092628.1	ENSG00000228806	v27
RN7SKP280	ENSG00000201066	v27
AC099552.1	ENSG00000217825	v27
AC099552.3	ENSG00000228521	v27
AC099552.4	ENSG00000278998	v27
AC099552.2	ENSG00000225612	v27
AC144652.1	ENSG00000273117	v27
INSIG1	ENSG00000186480	v27
BLACE	ENSG00000204960	v27
AC008060.1	ENSG00000218672	v27
AC008060.4	ENSG00000260426	v27
AC008060.3	ENSG00000236544	v27
EN2	ENSG00000164778	v27
CNPY1	ENSG00000146910	v27
AC009403.2	ENSG00000283128	v27
AC008060.2	ENSG00000227365	v27
AC009403.1	ENSG00000216895	v27
RBM33	ENSG00000184863	v27
SHH	ENSG00000164690	v27
AC021218.1	ENSG00000204876	v27
Y_RNA	ENSG00000207061	v27
AC093813.1	ENSG00000270584	v27
AC073133.1	ENSG00000228569	v27
AC073133.2	ENSG00000233878	v27
LINC01006	ENSG00000182648	v27
LINC00244	ENSG00000279418	v27
AC005534.2	ENSG00000234450	v27
RNF32	ENSG00000105982	v27
AC005534.1	ENSG00000224903	v27
LMBR1	ENSG00000105983	v27
RNU4-31P	ENSG00000206938	v27
AC006357.1	ENSG00000230033	v27
NOM1	ENSG00000146909	v27
MNX1	ENSG00000130675	v27
MNX1-AS2	ENSG00000235029	v27
MNX1-AS1	ENSG00000243479	v27
AC006967.2	ENSG00000236102	v27
AC006967.1	ENSG00000229365	v27
AC006967.3	ENSG00000269446	v27
UBE3C	ENSG00000009335	v27
RPS27AP12	ENSG00000225224	v27
AC004898.1	ENSG00000236018	v27
AC004975.1	ENSG00000224629	v27
AC004975.2	ENSG00000229660	v27
DNAJB6	ENSG00000105993	v27
AC006372.3	ENSG00000234210	v27
AC006372.1	ENSG00000223872	v27
AC006372.2	ENSG00000233191	v27
AC006372.4	ENSG00000280266	v27
PTPRN2	ENSG00000155093	v27
MIR153-2	ENSG00000207960	v27
AC005481.1	ENSG00000222012	v27
AC006003.1	ENSG00000231515	v27
AC011899.2	ENSG00000233038	v27
AC011899.3	ENSG00000272839	v27
AC011899.1	ENSG00000231980	v27
MIR595	ENSG00000207637	v27
AC078942.1	ENSG00000225365	v27
LINC01022	ENSG00000232715	v27
MIR5707	ENSG00000265598	v27
THAP5P1	ENSG00000224324	v27
NCAPG2	ENSG00000146918	v27
AC019084.1	ENSG00000228030	v27
ESYT2	ENSG00000117868	v27
WDR60	ENSG00000126870	v27
LINC00689	ENSG00000231419	v27
VIPR2	ENSG00000106018	v27
PIP5K1P2	ENSG00000229435	v27
AC144568.1	ENSG00000253620	v27
AC144568.2	ENSG00000253896	v27
AC131281.2	ENSG00000254193	v27
WBP1LP3	ENSG00000253612	v27
OR4F21	ENSG00000176269	v27
SEPT14P8	ENSG00000255464	v27
AC131281.1	ENSG00000253166	v27
RPL23AP53	ENSG00000223508	v27
ZNF596	ENSG00000172748	v27
AC004908.2	ENSG00000272812	v27
AC004908.1	ENSG00000272240	v27
AC004908.3	ENSG00000273402	v27
AC136777.2	ENSG00000254104	v27
AC136777.1	ENSG00000249868	v27
FAM87A	ENSG00000182366	v27
FBXO25	ENSG00000147364	v27
AC083964.1	ENSG00000272293	v27
AC083964.2	ENSG00000279852	v27
TDRP	ENSG00000180190	v27
ERICH1	ENSG00000104714	v27
AC100797.1	ENSG00000254207	v27
DLGAP2	ENSG00000198010	v27
AC100797.4	ENSG00000282375	v27
AC026950.2	ENSG00000282759	v27
AC129915.3	ENSG00000282692	v27
AC110288.1	ENSG00000254160	v27
AF067845.2	ENSG00000275427	v27
AF067845.1	ENSG00000260721	v27
AF067845.5	ENSG00000282160	v27
AF067845.4	ENSG00000281961	v27
DLGAP2-AS1	ENSG00000253267	v27
AC100810.6	ENSG00000283576	v27
AC100810.2	ENSG00000254265	v27
CLN8	ENSG00000182372	v27
AC100810.3	ENSG00000282021	v27
AC100810.1	ENSG00000253982	v27
KBTBD11-OT1	ENSG00000283239	v27
MIR3674	ENSG00000283858	v27
MIR596	ENSG00000207826	v27
ARHGEF10	ENSG00000104728	v27
KBTBD11-OT1	ENSG00000253696	v27
AC019257.1	ENSG00000253764	v27
KBTBD11	ENSG00000176595	v27
AC019257.2	ENSG00000270988	v27
AC245164.1	ENSG00000253805	v27
MYOM2	ENSG00000036448	v27
MIR7160	ENSG00000273593	v27
AC245519.1	ENSG00000253444	v27
AC245519.2	ENSG00000282686	v27
AC245187.2	ENSG00000282142	v27
AC245187.1	ENSG00000253855	v27
AC245123.1	ENSG00000277526	v27
AC246817.2	ENSG00000254319	v27
AC246817.1	ENSG00000253853	v27
CSMD1	ENSG00000183117	v27
AC026991.1	ENSG00000253162	v27
RNA5SP251	ENSG00000222546	v27
PAICSP4	ENSG00000254244	v27
AC019176.1	ENSG00000253262	v27
AC019176.2	ENSG00000273876	v27
SNORA70	ENSG00000206661	v27
RN7SL318P	ENSG00000242079	v27
AC007718.1	ENSG00000278256	v27
AC091193.1	ENSG00000271248	v27
RPL23AP54	ENSG00000240486	v27
AC004944.1	ENSG00000253510	v27
AC084768.1	ENSG00000254007	v27
AC084768.2	ENSG00000275461	v27
AC087369.1	ENSG00000253571	v27
RN7SKP159	ENSG00000222589	v27
AC079054.1	ENSG00000253189	v27
AC009435.1	ENSG00000253880	v27
AC016065.1	ENSG00000246089	v27
MCPH1	ENSG00000147316	v27
AC016065.2	ENSG00000253550	v27
ANGPT2	ENSG00000091879	v27
AF287957.1	ENSG00000271743	v27
MCPH1-AS1	ENSG00000249898	v27
MIR8055	ENSG00000276580	v27
AGPAT5	ENSG00000155189	v27
MIR4659A	ENSG00000266038	v27
MIR4659B	ENSG00000283386	v27
XKR5	ENSG00000275591	v27
GS1-24F4.2	ENSG00000245857	v27
DEFB1	ENSG00000164825	v27
RPL23AP96	ENSG00000250752	v27
DEFA6	ENSG00000164822	v27
AF233439.1	ENSG00000254625	v27
DEFA4	ENSG00000164821	v27
DEFA8P	ENSG00000223629	v27
DEFA9P	ENSG00000233238	v27
DEFA10P	ENSG00000233531	v27
DEFA1	ENSG00000206047	v27
DEFT1P	ENSG00000215378	v27
DEFA1B	ENSG00000240247	v27
DEFT1P2	ENSG00000232039	v27
DEFA3	ENSG00000239839	v27
DEFA11P	ENSG00000234178	v27
DEFA7P	ENSG00000206042	v27
DEFA5	ENSG00000164816	v27
AF238378.1	ENSG00000255273	v27
AF228730.7	ENSG00000284620	v27
AF228730.4	ENSG00000234120	v27
AF228730.2	ENSG00000228744	v27
SNRPCP6	ENSG00000254683	v27
SNRPCP15	ENSG00000230106	v27
AF228730.1	ENSG00000214268	v27
AF228730.3	ENSG00000231930	v27
AF228730.6	ENSG00000284614	v27
AF228730.8	ENSG00000284728	v27
AF228730.5	ENSG00000255025	v27
OR7E125P	ENSG00000177306	v27
FAM90A15P	ENSG00000230045	v27
FAM90A3P	ENSG00000233132	v27
FAM90A4P	ENSG00000249005	v27
FAM90A13P	ENSG00000223885	v27
FAM90A5P	ENSG00000215373	v27
FAM90A20P	ENSG00000233295	v27
FAM66B	ENSG00000215374	v27
DEFB109B	ENSG00000206034	v27
USP17L1	ENSG00000230549	v27
USP17L4	ENSG00000236125	v27
AC130360.1	ENSG00000235778	v27
ZNF705G	ENSG00000215372	v27
DEFB108C	ENSG00000215371	v27
DEFB4B	ENSG00000177257	v27
AC130360.2	ENSG00000255128	v27
DEFB103B	ENSG00000177243	v27
SPAG11B	ENSG00000164871	v27
DEFB104B	ENSG00000177023	v27
DEFB106B	ENSG00000187082	v27
DEFB105B	ENSG00000186599	v27
DEFB107B	ENSG00000198129	v27
PRR23D1	ENSG00000255251	v27
FAM90A6P	ENSG00000248944	v27
FAM90A7P	ENSG00000236660	v27
FAM90A21P	ENSG00000234749	v27
FAM90A22P	ENSG00000215365	v27
FAM90A23P	ENSG00000241737	v27
OR7E157P	ENSG00000233176	v27
AC134684.1	ENSG00000254796	v27
AC134684.3	ENSG00000284617	v27
AC084121.3	ENSG00000284655	v27
AC084121.4	ENSG00000284698	v27
AC084121.2	ENSG00000254889	v27
OR7E154P	ENSG00000254715	v27
FAM90A14P	ENSG00000189393	v27
FAM90A18P	ENSG00000231656	v27
FAM90A16P	ENSG00000229477	v27
FAM90A8P	ENSG00000224710	v27
FAM90A17P	ENSG00000223535	v27
FAM90A19P	ENSG00000237122	v27
FAM90A9P	ENSG00000235825	v27
FAM90A10P	ENSG00000254597	v27
PRR23D2	ENSG00000255378	v27
AC084121.1	ENSG00000254776	v27
DEFB107A	ENSG00000186572	v27
DEFB105A	ENSG00000186562	v27
DEFB106A	ENSG00000186579	v27
DEFB104A	ENSG00000176782	v27
SPAG11A	ENSG00000178287	v27
DEFB103A	ENSG00000176797	v27
AC130365.1	ENSG00000254543	v27
DEFB4A	ENSG00000171711	v27
ZNF705B	ENSG00000215356	v27
DEFB108A	ENSG00000229907	v27
FAM66E	ENSG00000225725	v27
AC130365.2	ENSG00000255211	v27
USP17L8	ENSG00000237038	v27
USP17L3	ENSG00000225327	v27
DEFB109C	ENSG00000205989	v27
FAM90A11P	ENSG00000233115	v27
FAM90A24P	ENSG00000215354	v27
FAM90A12P	ENSG00000254229	v27
OR7E96P	ENSG00000227013	v27
AC105233.2	ENSG00000253881	v27
AC105233.4	ENSG00000284603	v27
AC105233.5	ENSG00000284606	v27
AC105233.6	ENSG00000284661	v27
AC105233.3	ENSG00000255459	v27
MIR548I3	ENSG00000221305	v27
AC105233.1	ENSG00000244427	v27
SNRPCP17	ENSG00000254311	v27
ENPP7P1	ENSG00000249188	v27
FAM85B	ENSG00000253893	v27
AC068020.1	ENSG00000268955	v27
FAM86B3P	ENSG00000173295	v27
ALG1L13P	ENSG00000253981	v27
PRAG1	ENSG00000275342	v27
AC103957.1	ENSG00000253505	v27
AC103957.2	ENSG00000254153	v27
AC114550.2	ENSG00000253343	v27
AC114550.3	ENSG00000253774	v27
AC114550.1	ENSG00000253130	v27
RN7SL178P	ENSG00000263616	v27
CLDN23	ENSG00000253958	v27
AC087269.2	ENSG00000284717	v27
AC087269.1	ENSG00000254367	v27
MFHAS1	ENSG00000147324	v27
RNU6-682P	ENSG00000200713	v27
AC087763.1	ENSG00000270966	v27
RPL10P19	ENSG00000233609	v27
SNORA70	ENSG00000207244	v27
ERI1	ENSG00000104626	v27
MIR4660	ENSG00000263407	v27
RNU7-55P	ENSG00000239078	v27
Metazoa_SRP	ENSG00000197334	v27
PPP1R3B	ENSG00000173281	v27
AC022784.7	ENSG00000254340	v27
AC022784.3	ENSG00000253426	v27
AC022784.8	ENSG00000279949	v27
AC022784.2	ENSG00000253252	v27
AC022784.1	ENSG00000248538	v27
AC022784.5	ENSG00000254091	v27
AC022784.6	ENSG00000254235	v27
AC022784.4	ENSG00000253887	v27
RNU6-1151P	ENSG00000207415	v27
AC021736.1	ENSG00000253735	v27
RNU6-526P	ENSG00000201815	v27
AC021242.2	ENSG00000254237	v27
AC021242.1	ENSG00000249050	v27
AC021242.3	ENSG00000272267	v27
TNKS	ENSG00000173273	v27
AC103834.1	ENSG00000253697	v27
MIR597	ENSG00000207701	v27
LINC00599	ENSG00000253230	v27
MIR124-1	ENSG00000284321	v27
AC034111.1	ENSG00000260093	v27
MSRA	ENSG00000175806	v27
AC112673.1	ENSG00000249848	v27
AC104964.2	ENSG00000261451	v27
LINCR-0001	ENSG00000253641	v27
RNU6-729P	ENSG00000207128	v27
AC104964.1	ENSG00000253678	v27
PRSS51	ENSG00000253649	v27
AC104964.3	ENSG00000272505	v27
PRSS55	ENSG00000184647	v27
RP1L1	ENSG00000183638	v27
MIR4286	ENSG00000263762	v27
C8orf74	ENSG00000171060	v27
RNA5SP252	ENSG00000212433	v27
SOX7	ENSG00000171056	v27
AC105001.2	ENSG00000258724	v27
AC105001.1	ENSG00000248896	v27
PINX1	ENSG00000254093	v27
MIR1322	ENSG00000283210	v27
AC011008.1	ENSG00000253695	v27
AC011008.2	ENSG00000280294	v27
XKR6	ENSG00000171044	v27
MIR598	ENSG00000207600	v27
AF131215.3	ENSG00000254839	v27
AF131215.6	ENSG00000269918	v27
AF131215.5	ENSG00000255310	v27
AF131215.4	ENSG00000254936	v27
AF131215.2	ENSG00000254556	v27
AF131215.1	ENSG00000231965	v27
AF131215.7	ENSG00000270076	v27
LINC00529	ENSG00000236827	v27
RPL19P13	ENSG00000239315	v27
AF131216.2	ENSG00000249316	v27
AF131216.4	ENSG00000280273	v27
MTMR9	ENSG00000104643	v27
AF131216.1	ENSG00000246477	v27
SLC35G5	ENSG00000177710	v27
TDH	ENSG00000154316	v27
AF131216.3	ENSG00000255020	v27
FAM167A-AS1	ENSG00000184608	v27
RN7SL293P	ENSG00000242483	v27
RNU6-1084P	ENSG00000199368	v27
FAM167A	ENSG00000154319	v27
BLK	ENSG00000136573	v27
AC022239.4	ENSG00000269954	v27
AC022239.1	ENSG00000254774	v27
AC022239.3	ENSG00000255518	v27
AC022239.2	ENSG00000255354	v27
LINC00208	ENSG00000170983	v27
GATA4	ENSG00000136574	v27
C8orf49	ENSG00000255394	v27
NEIL2	ENSG00000154328	v27
SUB1P1	ENSG00000227203	v27
FDFT1	ENSG00000079459	v27
AC069185.1	ENSG00000255046	v27
CTSB	ENSG00000164733	v27
AC025857.2	ENSG00000269899	v27
AC025857.1	ENSG00000255144	v27
OR7E158P	ENSG00000254948	v27
OR7E161P	ENSG00000206014	v27
DEFB136	ENSG00000205884	v27
DEFB135	ENSG00000205883	v27
DEFB134	ENSG00000205882	v27
AC107918.3	ENSG00000255174	v27
DEFB131E	ENSG00000254507	v27
AC107918.4	ENSG00000284610	v27
AC107918.2	ENSG00000255016	v27
AC107918.1	ENSG00000254817	v27
DEFB131C	ENSG00000254700	v27
DEFB130B	ENSG00000233050	v27
RNA5SP253	ENSG00000252029	v27
DEFB108D	ENSG00000255544	v27
ZNF705D	ENSG00000215343	v27
FAM66D	ENSG00000255052	v27
AC130366.1	ENSG00000254923	v27
USP17L7	ENSG00000226430	v27
USP17L2	ENSG00000223443	v27
DEFB109D	ENSG00000254866	v27
FAM90A2P	ENSG00000205879	v27
ALG1L11P	ENSG00000249889	v27
FAM86B1	ENSG00000186523	v27
AC145124.1	ENSG00000255495	v27
ENPP7P12	ENSG00000254527	v27
DEFB131D	ENSG00000237215	v27
DEFB130A	ENSG00000232948	v27
RNA5SP254	ENSG00000252535	v27
DEFB108E	ENSG00000254623	v27
ZNF705CP	ENSG00000215339	v27
FAM66A	ENSG00000227888	v27
AC087203.1	ENSG00000254423	v27
AC087203.2	ENSG00000255556	v27
DEFB109A	ENSG00000242296	v27
AC087203.3	ENSG00000270074	v27
FAM90A25P	ENSG00000251402	v27
ALG1L12P	ENSG00000250794	v27
FAM86B2	ENSG00000145002	v27
ENPP7P6	ENSG00000255549	v27
AC068587.6	ENSG00000283674	v27
AC130352.1	ENSG00000270154	v27
AC068587.1	ENSG00000242607	v27
AC068587.4	ENSG00000255122	v27
AC068587.10	ENSG00000284746	v27
AC068587.8	ENSG00000284663	v27
AC068587.2	ENSG00000244289	v27
AC068587.5	ENSG00000255253	v27
AC068587.9	ENSG00000284724	v27
AC068587.7	ENSG00000284613	v27
AC068587.3	ENSG00000254581	v27
OR7E8P	ENSG00000177400	v27
OR7E15P	ENSG00000254917	v27
OR7E10P	ENSG00000254724	v27
MIR5692A2	ENSG00000264512	v27
LONRF1	ENSG00000154359	v27
MIR3926-1	ENSG00000266206	v27
MIR3926-2	ENSG00000283523	v27
AC123777.1	ENSG00000254813	v27
LINC00681	ENSG00000255494	v27
KIAA1456	ENSG00000250305	v27
AC135352.1	ENSG00000251468	v27
RNU6-842P	ENSG00000206996	v27
DLC1	ENSG00000164741	v27
Y_RNA	ENSG00000200630	v27
AC019270.1	ENSG00000253932	v27
MTND4P7	ENSG00000253257	v27
RNA5SP255	ENSG00000252179	v27
C8orf48	ENSG00000164743	v27
AC022832.1	ENSG00000254491	v27
AC022880.2	ENSG00000255457	v27
AC022880.1	ENSG00000255413	v27
AC022690.2	ENSG00000254753	v27
