gene_id	coeff_KF_JAX	stderr_coef	proberr_coef
IKBIP	0.999853596055339	1.30043855261279e-06	8.7714580373733e-07
IKBKB	0.996982121980729	2.67679253910526e-05	1.8054965676265e-05
IKBKE	0.999035256835048	8.56586091737061e-06	5.77767318876648e-06
IKBKG	0.997464270963133	2.24967984747603e-05	1.51740905712258e-05
IKBKGP1	0.70015751796518	0.0022642333290005	0.00152722538041083
IKZF1	0.999018965035494	8.7104432350007e-06	5.87519396200797e-06
IKZF2	0.999822099930441	1.5801791813232e-06	1.0658308578025e-06
IKZF3	0.999927188675605	6.46773131037852e-07	4.36248476885031e-07
IKZF4	0.999249572392376	6.66368822076807e-06	4.49465770490807e-06
IKZF5	0.996823854112109	2.81694944504131e-05	1.90003240068037e-05
IL10	0.997579046230362	2.14797550493528e-05	1.44880947807884e-05
IL10RA	0.999649760461327	3.11069880260167e-06	2.09816634235483e-06
IL10RB	0.999194337615925	7.15396736405283e-06	4.82535098705363e-06
IL10RB-AS1	0.992548937132933	6.59426018189316e-05	4.44782849268694e-05
IL11	0.999852859513111	1.30698043533862e-06	8.81558303635902e-07
IL11RA	0.998623973879662	1.22150886981283e-05	8.23907732688753e-06
IL12A	0.997960139217517	1.81019850690433e-05	1.22097889290697e-05
IL12A-AS1	0.998492164823575	1.33842849799389e-05	9.02770021896876e-06
IL12B	0.999441826162851	4.95697927924291e-06	3.34348252384934e-06
IL12RB1	0.998997349553648	8.90226717438939e-06	6.00457920912564e-06
IL12RB2	0.999650597921159	3.10326209195759e-06	2.09315028102539e-06
IL13	0.998601423085383	1.24151337333771e-05	8.37400770316282e-06
IL13RA1	0.999942718970056	5.0882358048439e-07	3.43201505036721e-07
IL13RA2	0.999895274040022	9.30251670428051e-07	6.2745475170372e-07
IL15	0.999115699724553	7.85193226552637e-06	5.29612831309754e-06
IL15RA	0.99962390236254	3.34031773298882e-06	2.25304431090096e-06
IL16	0.999777135613969	1.97952561675782e-06	1.33519002850315e-06
IL17A	0.999586812881459	3.66966053974717e-06	2.47518603405947e-06
IL17B	0.999033181402757	8.58427956687903e-06	5.79009656785991e-06
IL17C	0.992716754719571	6.44628292816669e-05	4.34801783504843e-05
IL17D	0.99983639551731	1.45321048047892e-06	9.80190469083034e-07
IL17F	0.989912399990864	8.91580714994405e-05	6.01371192263726e-05
IL17RA	0.999827574278802	1.53155803414765e-06	1.03303589403259e-06
IL17RB	0.999745108472162	2.26396077479909e-06	1.52704154260199e-06
IL17RC	0.995802057784018	3.72128366660437e-05	2.51000583312464e-05
IL17RD	0.999975732832959	2.15567189737897e-07	1.45400069478212e-07
IL17RE	0.998220512436274	1.5793457804515e-05	1.06526872891454e-05
IL17REL	0.998955346493569	9.27500630462045e-06	6.25599175246649e-06
IL18	0.999516659243207	4.2925691396975e-06	2.89533788472597e-06
IL18BP	0.998721397069099	1.13508088933513e-05	7.65612059856545e-06
IL18R1	0.999301820805976	6.19989191640401e-06	4.1818270976145e-06
IL18RAP	0.997943968663605	1.82453369589921e-05	1.23064797788402e-05
IL19	0.99998831683306	1.03783161292986e-07	7.00017422921192e-08
IL1A	0.999996897989363	2.75557007150359e-08	1.85863201322917e-08
IL1B	0.99989629876903	9.21149758716587e-07	6.21315512254338e-07
IL1F10	0.999211297214374	7.00343216357762e-06	4.72381499433311e-06
IL1R1	0.999869795480642	1.15655591560904e-06	7.80096965078297e-07
IL1R2	0.996540074946036	3.06819937984636e-05	2.06950048170637e-05
IL1RAP	0.999895489523124	9.28337693793662e-07	6.26163774463825e-07
IL1RAPL1	0.999517384287811	4.28613154294033e-06	2.89099572571326e-06
IL1RAPL2	0.998802885784915	1.06278253770507e-05	7.1684682168207e-06
IL1RL1	0.999354172713943	5.73515259572665e-06	3.86836042581762e-06
IL1RL2	0.997955006306356	1.81474885557569e-05	1.2240481030858e-05
IL1RN	0.99980124064028	1.76544127899856e-06	1.19079014268453e-06
IL2	0.998900556473664	9.76119457139714e-06	6.58392573840737e-06
IL20	0.998819103585973	1.04839308973901e-05	7.07141139028965e-06
IL20RA	0.999018831902491	8.71162472019222e-06	5.87599087376965e-06
IL20RB	0.999939766177029	5.35052254640001e-07	3.60892745754681e-07
IL20RB-AS1	0.999770614424511	2.03744146906977e-06	1.37425427088756e-06
IL21	0.999818934400334	1.60829413310909e-06	1.08479439278208e-06
IL21-AS1	0.999996177335776	3.39573797971186e-08	2.29042526731565e-08
IL21R	0.999789890559257	1.86624556967583e-06	1.25878263674634e-06
IL21R-AS1	0.999532154639736	4.15498608494629e-06	2.80253811429627e-06
IL22	0.998814672181377	1.05232493240074e-05	7.09793166904298e-06
IL22RA1	0.999803498410511	1.74538904544543e-06	1.17726491115295e-06
IL22RA2	0.999373102406415	5.56710358820102e-06	3.75501137024159e-06
IL23A	0.998648110897411	1.20009674845232e-05	8.09465256831091e-06
IL23R	0.999397536252268	5.350186560327e-06	3.60870083494056e-06
IL24	0.999709555408225	2.57969920800773e-06	1.74000711580121e-06
IL25	0.999257839774106	6.59030232351732e-06	4.44515891721243e-06
IL26	0.999167520225185	7.39199616348742e-06	4.98590141227227e-06
IL27	0.998710756471642	1.14452099607168e-05	7.71979411850346e-06
IL27RA	0.999782863318336	1.92865653614679e-06	1.30087883363101e-06
IL2RA	0.999908078552165	8.16517966519033e-07	5.50741368417088e-07
IL2RB	0.999956050072685	3.90406884521495e-07	2.63329443609748e-07
IL2RG	0.99881971070201	1.04785441386241e-05	7.06777802150197e-06
IL3	0.996382294386674	3.20786281755105e-05	2.16370347043819e-05
IL31	0.999611509803578	3.45036107819661e-06	2.32726854724361e-06
IL31RA	0.999876867997371	1.09373737848508e-06	7.37725861788189e-07
IL32	0.999771905342018	2.02597662931864e-06	1.36652123647542e-06
IL33	0.999981494326339	1.64387855855097e-07	1.10879608774263e-07
IL34	0.998051369445771	1.72931859736104e-05	1.16642539392002e-05
IL36A	0.996525802710359	3.08083371859333e-05	2.0780223431912e-05
IL36B	0.999715530947535	2.52663262806465e-06	1.70421370762961e-06
IL36G	0.999987142876528	1.14211509830192e-07	7.70356633804642e-08
IL36RN	0.999794723343032	1.82332395954539e-06	1.22983201071337e-06
IL37	0.972600271262128	0.000240062434574083	0.000161922112120219
IL3RA	0.999571814412241	3.8028387106719e-06	2.5650147103482e-06
IL4	0.999597128261191	3.57806447215541e-06	2.41340448646882e-06
IL4I1	0.995354381778103	4.11720422669859e-05	2.7770542509082e-05
IL4R	0.9996830503453	2.81507715776323e-06	1.8987695429113e-06
IL5	0.995230276948761	4.22692988340437e-05	2.85106420635625e-05
IL5RA	0.999950142073724	4.42886287985764e-07	2.98726801246398e-07
IL6	0.999971722421545	2.51191492050591e-07	1.69428661388124e-07
IL6R	0.99970433055652	2.62609894585323e-06	1.77130373897801e-06
IL6RP1	0.99958769089104	3.66186423487233e-06	2.46992742642139e-06
IL6ST	0.994911153791106	4.50901561278092e-05	3.04133103082073e-05
IL6STP1	0.657309687046022	0.00252257653348202	0.00170147787183362
IL7	0.999546214867486	4.03014399514865e-06	2.71833212472777e-06
IL7R	0.999643141074137	3.16947927386245e-06	2.13781377022022e-06
IL9	0.999998265656263	1.54064879892781e-08	1.03916761487681e-08
IL9R	0.999053776942845	8.40150051309719e-06	5.66681209608406e-06
IL9RP2	0.996562951269367	3.04794799023081e-05	2.05584091941068e-05
IL9RP3	0.996294571612832	3.28550327564083e-05	2.21607195941974e-05
ILDR1	0.999526091933354	4.20881688549146e-06	2.83884698926399e-06
ILDR2	0.999966297866494	2.99377340693152e-07	2.01930016297531e-07
ILF2	0.994718954766757	4.67886437157384e-05	3.15589401862655e-05
ILF2P1	0.945369249557211	0.000472039201881637	0.000318390441669164
ILF2P2	0.998828162347659	1.04035548779736e-05	7.01719776519318e-06
ILF3	0.998034351978151	1.74440594770872e-05	1.17660181172953e-05
ILF3-AS1	0.999785127123824	1.90855107037356e-06	1.28731769696697e-06
ILK	0.999458643788252	4.8076672839191e-06	3.24277158300343e-06
ILKAP	0.99684773809384	2.79579998883186e-05	1.88576709246709e-05
ILVBL	0.994362065658052	4.99416484472962e-05	3.36856418777013e-05
IMMP1L	0.99603320900753	3.51678594744245e-05	2.37207212154993e-05
IMMP1LP1	0.498292585334201	0.00333876616835042	0.00225199778055236
IMMP1LP2	0.989101138712591	9.62890375221798e-05	6.49469558087103e-05
IMMP1LP3	1	0	0
IMMP2L	0.994113638519965	5.2135757350257e-05	3.51655683327484e-05
IMMT	0.997571741494759	2.15444870574073e-05	1.45317565202212e-05
IMMTP1	0.988499703699799	0.000101571862224647	6.85102210705245e-05
IMP3	0.999580654454309	3.72434423302285e-06	2.51207018517391e-06
IMP3P1	0.999984604709399	1.36758206939756e-07	9.22434105808651e-08
IMP3P2	0.999773789009418	2.00924745874851e-06	1.35523741092587e-06
IMP4	0.983542257113407	0.000144994184827183	9.77985776659352e-05
IMPA1	0.99830042665652	1.50847996482765e-05	1.01746973627625e-05
IMPA1P1	0.99624619991227	3.32831250667959e-05	2.24494678575539e-05
IMPA2	0.999214046488701	6.97902907143886e-06	4.70735510868551e-06
IMPACT	0.987062789180938	0.00011418027910189	7.70145982542251e-05
IMPAD1	0.999911374275202	7.87244082309841e-07	5.30996133517988e-07
IMPDH1	0.99875423038815	1.10595124848026e-05	7.45964117099933e-06
IMPDH1P10	0.976532733763053	0.000206018094515232	0.000138959204750524
IMPDH1P11	0.999822266544993	1.57869937612531e-06	1.06483272919652e-06
IMPDH1P3	0.999703244545781	2.63574332571297e-06	1.7778088731934e-06
IMPDH1P4	0.999474792440943	4.6642922673304e-06	3.14606513431436e-06
IMPDH1P5	0.995420408095302	4.05882234873385e-05	2.73767567422098e-05
IMPDH1P8	0.999755245435482	2.17393472078176e-06	1.4663189691673e-06
IMPDH2	0.998605569689411	1.23783501108221e-05	8.34919714974951e-06
IMPG1	0.99779377725037	1.95766722043844e-05	1.32044654018573e-05
IMPG2	0.999945163790354	4.87106999787907e-07	3.28553671356943e-07
INA	0.99994287818934	5.07409286564662e-07	3.42247563787864e-07
INAFM1	0.999680408429715	2.83853832103124e-06	1.91459409753557e-06
INAFM2	0.999795139845239	1.81962485089543e-06	1.22733696192897e-06
INAVA	0.99972591760752	2.43439174327463e-06	1.64199723083873e-06
INCA1	0.986135019723198	0.000122311383746527	8.24990283370327e-05
INCENP	0.999256760103091	6.59988612087359e-06	4.45162318852924e-06
INE1	0.999780497951822	1.9496639440897e-06	1.3150483302885e-06
INE2	0.994254482147006	5.0891893499504e-05	3.43265821654155e-05
INF2	0.997999001173089	1.77574645031799e-05	1.19774098073948e-05
ING1	0.999544339549142	4.04679522528694e-06	2.72956337945604e-06
ING2	0.998691555015918	1.1615558556417e-05	7.83469424630326e-06
ING3	0.997359684544802	2.34234548537692e-05	1.57991202988673e-05
ING4	0.997854345489835	1.90398038905345e-05	1.28423477241655e-05
ING5	0.999929249470087	6.28468020421678e-07	4.23901679774422e-07
INGX	0.998742095458419	1.11671744020246e-05	7.53225913416562e-06
INHA	0.999670653238282	2.92516740223759e-06	1.97302541280925e-06
INHBA	0.999924332684656	6.72141551895154e-07	4.53359476753281e-07
INHBA-AS1	0.999785025687079	1.90945195837468e-06	1.28792534592372e-06
INHBB	0.999968267482005	2.81881448394229e-07	1.90129036941908e-07
INHBC	0.998986873498727	8.99523414415995e-06	6.06728543023588e-06
INHBE	0.999995624842941	3.88652573640871e-08	2.62146160920767e-08
INIP	0.993926953737527	5.37841968786675e-05	3.62774407946612e-05
