"","NBL_over_GTEX_logFC","average_logCPM","LR","PValue","BH FDR"
"DNAJB2",-0.571301706060825,7.03480545526761,138.798277303838,4.8754033160374e-32,9.32454186127371e-32
"MRPS30",0.41035873935996,4.54376529058995,139.125533936274,4.1346942291438e-32,7.91509378414037e-32
"SF3B5",-0.396290487312519,5.26347528564334,139.474950488715,3.46761941035967e-32,6.64416127897383e-32
"SS18",-0.404884510360312,5.96202799459745,141.861485788459,1.04272152374573e-32,1.99973990855346e-32
"RABL6",-0.4569486037094,6.90861340665064,141.916517788546,1.01422711615203e-32,1.94687106391157e-32
"EIF2B3",-0.523103798552624,4.32527905163206,142.281719888639,8.4388273373703e-33,1.62136664304461e-32
"ZNF251",0.443426194243047,4.74613857993628,142.905032401992,6.16588144095762e-33,1.18574643095339e-32
"TPR",0.346170505650736,6.74781138403929,143.445232957953,4.69768481724999e-33,9.04228974906047e-33
"CHCHD1",-0.404963916811808,3.94767392296002,143.485156318073,4.60420884306679e-33,8.87049410132134e-33
"RNF20",0.356092709044851,5.28730353166865,143.670862868539,4.19326461975175e-33,8.08618521715214e-33
"PPT1",-0.720972646237943,6.46111348508548,143.775272564544,3.97854582972227e-33,7.67917853163305e-33
"PLD3",0.480579569093447,7.49872021488023,144.440812453819,2.84586838821116e-33,5.49799780611172e-33
"TRAF7",-0.40317813869842,6.18118089974709,145.179422384073,1.96216229656123e-33,3.79423648506315e-33
"ATP6V0D1",-0.694562564690318,6.65695355772856,145.181259451178,1.96034857454366e-33,3.79422304750386e-33
"SLC39A7",-0.50213817380961,6.33111798840396,145.300199814963,1.84641904844316e-33,3.57701107170722e-33
"PSMD2",-0.538857662677057,7.24347784167933,145.32470472692,1.82378217388999e-33,3.53641972776452e-33
"MCRS1",-0.359065718380498,5.4220330519075,145.375707489027,1.77755347827123e-33,3.44996516115488e-33
"PDIA3",-0.600620264608346,7.81274951542623,145.614330629811,1.57635821999454e-33,3.06230551525305e-33
"DNAJC7",0.329413029196338,6.13236272093958,145.751215273287,1.47139565546932e-33,2.86104710785702e-33
"FBXO21",0.426823559783361,5.60057351053341,146.117078650374,1.2239003694161e-33,2.3820118403835e-33
"ZYG11B",0.620723421971256,5.56842492998052,146.184764293264,1.18290285786646e-33,2.30435621662298e-33
"GNB1",0.437397452261886,8.10626248867769,146.87036278308,8.37665540564197e-34,1.63333113759036e-33
"CSGALNACT2",-0.80839669721446,5.4258784294941,146.915031033768,8.19041487118706e-34,1.59850104363316e-33
"PEBP1",-0.729472625076369,8.33276872309994,146.990000218731,7.88709783836995e-34,1.54073539168157e-33
"DNAJA1",0.517043175982719,6.8027844461258,147.232526807302,6.98071601170347e-34,1.36494447156213e-33
"FAU",-0.433547551879059,7.87682552975508,147.46084209859,6.22285787608032e-34,1.21789389932606e-33
"RANBP10",-0.491067192900393,5.43186215965933,147.734539886114,5.42200327874902e-34,1.06214616468031e-33
"ABCF2",-0.502610718407925,5.63292838658275,147.943431937058,4.88086322538701e-34,9.57032004977844e-34
"DCTPP1",0.456628255976232,3.92472198209943,148.2625524997,4.1566045762701e-34,8.15782206557684e-34
"IGBP1",-0.487865790107695,5.69695623006096,148.477530506234,3.73032184811831e-34,7.32804104868892e-34
"NDUFB8",-0.522987389941727,6.19295192425187,149.479348668905,2.25300937859037e-34,4.43007462082377e-34
"EIF1AX",-0.498415932037792,6.37842127499965,149.817399773439,1.90051784871558e-34,3.74047561602879e-34
"COX8A",-0.628834988738646,6.55988202583398,150.289692350956,1.49844315652207e-34,2.95190490496843e-34
"TBL1XR1",0.313469630830344,6.4471452235321,150.446114905595,1.3850025240594e-34,2.73099089251149e-34
"SPCS2",-0.357461800425572,5.73224220469299,150.738366448873,1.19556434411053e-34,2.3596664686392e-34
"NOSIP",-0.533756267343926,5.16513614001365,151.300597075347,9.00923830034677e-35,1.77981189376559e-34
"BTG1",-0.836452331327131,7.33829066561273,151.337929512314,8.84155293584113e-35,1.74832967657875e-34
"DESI1",-0.462106550213694,5.48131094326901,151.400310323465,8.56829453400165e-35,1.69589241483539e-34
"NDUFS6",-0.588932696875315,5.06533408417911,151.407963228978,8.53535804929432e-35,1.69096716070925e-34
"ATE1",0.379049453545795,4.63696403281109,151.416021262019,8.50081482223443e-35,1.68571398741193e-34
"RALY",-0.480830046739442,6.78592036328378,151.441476023652,8.39261091699862e-35,1.66583014420578e-34
"ZFP91",-0.402610006246428,6.36885049061028,151.543452603077,7.97276299138789e-35,1.58399264729561e-34
"PET117",-0.446762097167703,2.70337405024931,151.695377353502,7.38590995706284e-35,1.46878891191591e-34
"MAPK1IP1L",0.338564555112502,5.96544149174786,151.735349884457,7.23881708196033e-35,1.44090197839969e-34
"COMMD7",-0.345767604752639,5.18112159653349,152.076953993464,6.09546894045639e-35,1.21446724620099e-34
"PDCD6",-0.360914516479409,5.87200855827258,152.626649344462,4.622413304261e-35,9.21848807117578e-35
"PSME2",-0.543046782220802,5.91123825838237,152.778351963381,4.28266378597781e-35,8.54904367923327e-35
"GID8",0.364723478851296,5.64601261079798,152.823429080476,4.18660860864076e-35,8.36525031222226e-35
"PLCG1",0.424204488074193,6.83727182261004,152.916452927937,3.99514022764378e-35,7.99028045528755e-35
"NMT1",0.318122420422044,6.59807746188781,153.264837720706,3.35268945374863e-35,6.71177107042147e-35
"ZDHHC6",-0.320382956923306,4.73687237869202,153.275768841917,3.33429771294235e-35,6.68132175303333e-35
"MAGOH",-0.367883076045052,3.78859460008685,153.733218495297,2.64869227741093e-35,5.31256330712794e-35
"EIF5A",-0.566253452152649,7.74683031229605,153.98100491146,2.33819139864162e-35,4.69426571429007e-35
"MIIP",-0.646970137610406,4.83903389882986,154.559741610616,1.74744935792623e-35,3.51162071927759e-35
"NAT10",-0.403023511552938,5.40639568334856,154.738873490714,1.59682834638858e-35,3.21201104158622e-35
"ARPC3",-0.700175230891416,6.92794670111283,155.09329313146,1.33599984888728e-35,2.68993258165223e-35
"KDELR1",-0.457704276351731,6.47345665369669,156.32928493677,7.17318442939941e-36,1.44565137252771e-35
"RNF168",0.40912388011942,4.6306818393052,156.379760577169,6.99329935625795e-36,1.41075203152178e-35
"CDV3",-0.575903657614472,7.05723039135906,156.483441259479,6.63782818310445e-36,1.34033069081917e-35
"REXO1",-0.403610745831863,5.58723373007577,156.918443533501,5.33299431177656e-36,1.0778910543533e-35
"GRN",-0.936916294739579,7.70546695002813,157.87534393926,3.29517849189997e-36,6.66654608187855e-36
"MUT",-0.490602071270391,5.08956584627157,157.964919105947,3.14996905096078e-36,6.37891514659366e-36
"UBFD1",0.566855622507192,5.80431719627601,158.013337392937,3.07416134997633e-36,6.23140814184391e-36
"UBE2G1",-0.686363891456512,5.84843159852502,158.79580157356,2.07375391783429e-36,4.20761664488116e-36
"AKR1A1",-0.550658752562557,5.76117053981035,159.089062083529,1.78929004624693e-36,3.63395463937965e-36
"COPS4",-0.483617788417085,4.96969117423703,159.515317768193,1.44393133102622e-36,2.93538799143762e-36
"COA5",-0.376826213078973,4.72255501445911,159.852088574529,1.21889218309801e-36,2.48030386095525e-36
"NT5C2",-0.522635569413729,6.2712201787215,160.476733959647,8.90202169539051e-37,1.81321489430845e-36
"MPRIP",0.450044981760859,8.1535949023562,161.034923598236,6.72255575329559e-37,1.37061816329327e-36
"FLOT2",-1.15140831874968,7.43964072558007,161.569773530086,5.13667237049066e-37,1.0483004837736e-36
"MBD1",-0.312210930577976,6.25175864775091,161.844432205238,4.47379516541409e-37,9.13907572701323e-37
"PPP1R37",-0.463037459725387,5.28487399225233,162.137831989261,3.85990446313762e-37,7.89269656532521e-37
"OVCA2",-0.508445437733919,3.90231915297751,162.83185991424,2.72241216008844e-37,5.57218863175997e-37
"CCDC47",-0.444752279331763,6.15593707674015,163.005357955166,2.49488632371329e-37,5.11147441931503e-37
"ACAD9",-0.465098907691303,5.1479625096283,163.287812455319,2.16443762557591e-37,4.43878809932559e-37
"MRPS2",-0.494827804402963,4.98951269371255,163.324517816147,2.12484071945391e-37,4.3618431191136e-37
"SEC31A",-0.51195860544785,7.13672740141926,163.915242840347,1.57861925395315e-37,3.24373819305442e-37
"SARAF",0.481515880107964,7.66259969228497,163.918560942666,1.57598665302126e-37,3.24150046165e-37
"EIF1B",-0.616504503815007,5.68141134623661,164.137564662275,1.41159459646275e-37,2.90622416918802e-37
"WDR82",0.351975966693573,6.65355626239957,164.398279472434,1.23810055425036e-37,2.55153205488298e-37
"MAPK3",-0.625943018532588,6.47512618154285,165.45827709297,7.26442387660797e-38,1.49855502366176e-37
"DGCR6L",-0.514066495550878,4.96638332205567,165.56250320075,6.89340233400701e-38,1.42341641115189e-37
"FAM168A",0.557025796233992,6.26642209623915,165.776798413834,6.18902765744e-38,1.27922815754173e-37
"SRPRB",-0.63165016285237,5.05536031694465,166.196199360231,5.01196945337154e-38,1.03695919724929e-37
"NCBP2-AS2",-0.48343248665172,3.39215716393872,166.223900324041,4.94262270888643e-38,1.0236200876392e-37
"EBAG9",-0.381641410049279,3.96266624478288,166.686271179888,3.91704681378262e-38,8.12023525068461e-38
"OXSR1",-0.528023854129673,5.73894846848663,166.831158795419,3.64175182280868e-38,7.5569948892275e-38
"AMFR",-0.607818019491485,6.35772768803991,167.675174901049,2.38205346536905e-38,4.94788553637488e-38
"PPP6R1",-0.593703052992263,6.53813634544187,167.816111485203,2.21905049538304e-38,4.613867366638e-38
"RPS16",-0.595762659209756,8.80609565264588,168.833949654445,1.32999046936987e-38,2.76806737926336e-38
"MRPL37",-0.563522344157154,5.45839044668294,169.076282357126,1.17738575892582e-38,2.45288699776213e-38
"GOLGA4",-0.660386725853192,6.78534596198016,169.433998047924,9.83531192939932e-39,2.05105809848447e-38
"SEC22C",-0.376386521690087,5.44281314027017,170.882257073647,4.7476160762959e-39,9.91053057676083e-39
"PSMG3",0.452081420142455,3.86582104128395,171.094090660166,4.26786380836169e-39,8.91792437568114e-39
"THAP4",-0.436129208667017,5.34634275452126,171.23576088687,3.9743816189406e-39,8.31294960136979e-39
"RPL10",-0.66889624988468,10.1543145663506,171.98776569503,2.72290840573649e-39,5.70100463813222e-39
"LMAN2",-0.642565944222976,6.33360710069819,172.166232760441,2.48918247884545e-39,5.21684950656231e-39
"FLCN",-0.569362027582503,6.14409152167934,172.534742614334,2.06812499422157e-39,4.3387237641012e-39
"PSMA6",-0.55114126035453,6.11979917175101,173.156576707453,1.51277660228563e-39,3.17683086479983e-39
"PDS5A",0.346993864630866,6.12530896950004,173.853403635423,1.0656103391436e-39,2.2400217339355e-39
"PABPC4",-0.820233641815639,7.38354955607838,174.08157971378,9.500992887574e-40,1.999206920231e-39
"IRF2BP2",0.492952550630776,7.04433439367037,174.453991483211,7.8784709511e-40,1.65945727154564e-39
"SHISA5",-0.793448237225992,6.97800326786,174.878999133014,6.3625353621779e-40,1.3414984197363e-39
"NDUFB3",-0.789966603319085,4.6753668330399,174.977120706375,6.0562379626426e-40,1.27820097704015e-39
"TMSB4X",-0.928566194825767,10.2008055624469,175.117031401844,5.64481974239127e-40,1.19256755120942e-39
"CSNK2A1",0.405270004850097,6.16098802522778,175.426206283348,4.83208776924612e-40,1.02189167325447e-39
"BNIP3L",-0.707557101593846,6.73543990084261,175.636572861309,4.34707301567539e-40,9.20247311786121e-40
"COA6",-0.722345895882154,3.24906490761984,176.20097572265,3.27302586796931e-40,6.93577630952125e-40
"DAP3",-0.438364738572403,5.74628298382425,176.281443525977,3.14324349977583e-40,6.66748621164571e-40
"PLOD3",-0.651690292560636,5.5254596371549,176.577684373293,2.70825500657797e-40,5.75059202610084e-40
"MOB3A",-1.19901508956534,6.29048424396432,177.42645871686,1.76746454540984e-40,3.75675662485898e-40
"DNAJB9",-0.710398781458198,5.05445246958615,178.446676202151,1.05823440225784e-40,2.25156255799541e-40
"PLA2G15",-0.725961123779045,4.5432499724256,178.575180656759,9.92025589180384e-41,2.11283340494808e-40
"RNF11",-0.595961374593634,6.66919962807303,178.787416568945,8.91623109246562e-41,1.90092236489115e-40
"IMPAD1",-0.567779102777783,6.29001605859921,178.887971467315,8.47667106717534e-41,1.8090456545801e-40
"AK3",-0.662621037092818,6.19794964292795,178.990274273301,8.05170328239438e-41,1.72009937874142e-40
"GAPDH",-1.03133480001729,11.1572259029593,179.241679623685,7.09568471596974e-41,1.5174071184864e-40
"SNRPF",0.453180759459774,4.08945582846639,179.737330839145,5.53059526531706e-41,1.18391947575595e-40
"UQCRQ",-0.768525406405821,6.1127029353805,179.945998027433,4.97979136900584e-41,1.06709815050125e-40
"PNO1",-0.5981056548907,3.7779144306174,180.308264757581,4.1506290962256e-41,8.90329019619383e-41
"PMM1",-0.575482179456079,5.16133654680252,180.369961368784,4.02386303788817e-41,8.64019670712184e-41
"CERS2",-0.670271463118669,6.80035827986199,180.383347664105,3.99687394653832e-41,8.59102895366475e-41
"HSD17B12",-0.54652174530279,5.77318125916053,181.463047924739,2.32265435109137e-41,4.99751448493021e-41
"NACC1",-0.594266129674654,5.48049359675722,181.784091867949,1.97647377388372e-41,4.25702043605725e-41
"RAB12",-0.739541480960889,5.43518301645505,182.192953807295,1.60925616918008e-41,3.4696488247209e-41
"TPI1",-0.745428124172676,8.47638920513687,182.248950176931,1.5645869711713e-41,3.37680641259993e-41
"RPS27",-0.612713690816991,8.91323139433426,182.403504062755,1.44762693301563e-41,3.12758905281155e-41
"ATPAF1",-0.802727075397199,5.88829688390872,182.496302746058,1.38164480579532e-41,2.98810926073138e-41
"FKBP1A",-0.653102667558446,7.34340859469495,182.932499130506,1.10959551795336e-41,2.40221710072377e-41
"E4F1",-0.388786733897713,5.17135745765097,182.975092653725,1.08608949170033e-41,2.35375431637843e-41
"CRTC3",-0.541493901698621,6.02455976215422,183.416319829596,8.7003536889244e-42,1.88747342425013e-41
"GPATCH4",-0.66366785383086,4.72748868155315,183.569954638586,8.05370374789919e-42,1.74899460916115e-41
"ATF6B",-0.443497972118943,6.18762945791952,184.022901476405,6.41372047222762e-42,1.39428705917992e-41
"ELOF1",-0.501733573662657,4.9542251961745,184.198480405474,5.87190004930188e-42,1.27782280865637e-41
"C11orf98",-0.489131754919761,4.17117235579259,187.476011350693,1.130530214225e-42,2.46277328824948e-42
"U2AF1",-0.576051578871005,5.93693361651012,187.675761127137,1.02253509541446e-42,2.22982731087266e-42
"KPNA4",-0.675207179383122,6.39751884279118,187.787509023507,9.66684064651455e-43,2.11022508915598e-42
"PITHD1",-0.53109044300422,5.61452559062803,188.016154943665,8.6173401556487e-43,1.88308161569847e-42
"UQCRB",-0.816919251259772,7.51248471161192,188.102383397814,8.2518330239681e-43,1.80508847399302e-42
"CDC23",0.35107735162075,4.41330964612872,188.156040247506,8.03225898383379e-43,1.75888882857674e-42
"NEDD8",-0.47356293114861,6.16500952284038,188.486126676196,6.80430342598781e-43,1.49154876770088e-42
"AASDHPPT",0.534727568249456,4.89459430784623,188.968844997244,5.33842378463071e-43,1.17144095587508e-42
"HMGN2",0.481026540024813,7.64328811906541,188.986297595275,5.2917999269672e-43,1.1624246701497e-42
"TERF2IP",0.563414985437567,6.55397158390866,189.689227140465,3.7167754922187e-43,8.17301417137096e-43
"ALKBH5",-0.611113764495424,6.60642364450115,189.938516912081,3.27907600828289e-43,7.21809184213215e-43
"PIP5K1C",-0.712720882918616,6.59663282526244,190.892632212901,2.02997671313962e-43,4.473191078272e-43
"SRRM2",-0.557889798668044,10.1519167777613,191.361325725333,1.60394134506927e-43,3.53810590824103e-43
"PRCP",-0.69731940636331,6.13634187169373,191.442538499092,1.53979233909749e-43,3.40017235762854e-43
"TBK1",-0.425071680902096,4.49063335240022,191.804710935288,1.28354521633808e-43,2.83731047822103e-43
"FBXL3",-0.523129213513744,5.68376999565928,192.57308524049,8.72371483689206e-44,1.93043215568739e-43
"POLR2I",-0.621809329851329,4.69192164941771,192.802161827442,7.77503887380524e-44,1.72231873786825e-43
"RPA2",-0.539846329656479,4.991782145819,192.854768891588,7.57217160608602e-44,1.67915104253227e-43
"MAP1LC3B",-0.721871939171706,6.95527730492087,192.917402791105,7.33752966585305e-44,1.62883850933313e-43
"UFC1",-0.41693298992141,5.89799610927087,192.931510640201,7.28568970673446e-44,1.6190421570521e-43
"AP2M1",-0.493962080241047,8.02507645839455,192.941726519468,7.24837976592374e-44,1.61245736318219e-43
"CDIPT",-0.451486619440981,6.48646859097162,193.065363558586,6.81170450097841e-44,1.51692252938013e-43
"NUFIP2",0.446071465156869,6.5121326883111,193.080515723675,6.76003087245074e-44,1.50701325182023e-43
"IK",-0.414195348403691,6.51045281131923,193.128787285277,6.59800908874233e-44,1.47245686358756e-43
"TOMM20",0.46560403593172,7.14350186130229,193.684841406473,4.98941096206506e-44,1.11465564046134e-43
"SIAH2",-0.936406424606696,5.19859514746879,193.885386250786,4.51106470975491e-44,1.00886431208576e-43
"NENF",-0.6418775897257,5.2368088919246,194.628632356158,3.10500804823697e-44,6.95151055575442e-44
"CHMP3",-0.492953477481095,6.59453766769592,194.904215161978,2.70343860312847e-44,6.05893390242239e-44
"NDUFB9",-0.846128313217288,6.48089522757958,195.057319099222,2.50323492530683e-44,5.61623220421404e-44
"GTF3C6",-0.667592646659216,4.69983238677876,195.563885660933,1.94063786010279e-44,4.35865187830574e-44
"UBL4A",-0.579250132514375,5.19891085659191,197.254975268324,8.29617633740347e-45,1.86530731354896e-44
"SPAG7",-0.588767572718332,5.26606808847178,197.729147109403,6.53727349997981e-45,1.4714120417961e-44
"EIF2B1",0.310168223915293,5.40717616647833,197.960631563659,5.8194089993322e-45,1.31124022517142e-44
"BTBD2",-0.523295839587305,6.67478403105283,198.476874250926,4.48970941196318e-45,1.0127164087135e-44
"SH2B1",-0.404994271278218,6.31325272935944,198.874020378904,3.6774708578225e-45,8.30396645314757e-45
"GOLPH3",-0.514329495838252,6.12285947269476,198.876588974588,3.67272743639014e-45,8.30218257956867e-45
"DDX47",-0.409886241218923,5.37130944684161,198.915726220883,3.60120500399907e-45,8.14927856508409e-45
"CREBBP",0.439319061879992,6.77068605760859,199.549197799744,2.61943465711331e-45,5.9339943688651e-45
"PSAP",-0.689893511935597,10.0141883188886,199.995959078209,2.09273249221557e-45,4.74593761733554e-45
"TXNDC12",-0.506155434532996,5.10195721001554,200.202922295122,1.88603531627608e-45,4.28180990722137e-45
"RCN1",-0.908117294622664,6.41347210268861,200.335063653629,1.76487441679224e-45,4.01107821998235e-45
"EIF4G2",0.430114597109042,9.02841339732485,201.096749894676,1.20364859734304e-45,2.73852876968622e-45
"ACTR1B",-0.418736446063644,6.18873234661491,201.310322538284,1.08117188449282e-45,2.46253899938711e-45
"ERP44",-0.555839554384051,5.50393858196837,201.369165109036,1.04967388995313e-45,2.39339323442082e-45
"VPS37B",-0.799623832718751,5.53501447567291,201.520263576667,9.72931984939694e-46,2.22082300910148e-45
"WAC",-0.421905362436589,7.08159974135739,201.632080983267,9.19776588839665e-46,2.10177457732677e-45
"COX7C",-0.727662031892288,7.32249934410398,202.026501899349,7.54422593596422e-46,1.72580331868463e-45
"ISCA2",-0.520347139611957,3.53459436858167,202.260062167399,6.70886797501657e-46,1.53638197901143e-45
"LENG8",-0.574641835845775,9.12984661064633,202.813257869037,5.08085662438255e-46,1.16482520864665e-45
"FBRS",-0.581789851059912,6.61137087557447,202.95805535896,4.72433928926103e-46,1.08427459097794e-45
"URM1",-0.354455369121548,5.47177250809422,203.200899034402,4.18168270196127e-46,9.60780489509701e-46
"HMGN3",-0.606711845501586,5.38939973001813,203.472769642376,3.64777108130201e-46,8.39027302380529e-46
"CDC42SE1",-1.02934383604449,7.3856011522405,203.545465274648,3.51694111558118e-46,8.09821967403562e-46
"GDI1",0.637422174484115,7.94761309764294,203.583697210368,3.45002900163539e-46,7.95286597522977e-46
"MAP3K11",-0.784330710848414,6.35502693048663,203.984437392204,2.82085130417124e-46,6.50965685577979e-46
"PPP1R11",-0.524964606251835,5.63369762579719,204.191403082228,2.54226057747572e-46,5.87320925489439e-46
"RPF1",-0.428358785222105,4.29668024368586,204.229614671634,2.49391862142569e-46,5.76787346364971e-46
"EBNA1BP2",-0.577279019498378,5.03804877541168,204.381205588486,2.31102769108684e-46,5.35078076216357e-46
"PFDN1",-0.442433365753657,5.28224955043289,204.848624313097,1.82732228019403e-46,4.2355152189928e-46
"GPI",-0.687562495002082,8.08077554518105,205.208589071477,1.52500822296915e-46,3.53869311407206e-46
"NACA",-0.639032176093998,9.05259750370344,205.594383825439,1.25630168049506e-46,2.91839992150401e-46
"LSM14B",0.417187324000242,5.33711090883965,205.83823068476,1.11144586667803e-46,2.5847578294838e-46
"LAMTOR2",-0.538358484195807,4.38247380110551,206.173032171124,9.39371831388141e-47,2.18700758970632e-46
"RPS10",-0.631316947408369,8.65632082527011,206.275262034898,8.92343316038046e-47,2.07982348910088e-46
"WBP2",-0.719727510342901,7.7734288222861,206.569916136723,7.69558465190967e-47,1.79563641877892e-46
"GNG10",-0.862198940812068,5.02985147476515,207.074686449858,5.97182640331543e-47,1.39497613425611e-46
"HADHA",-0.818225120290435,7.72088992452461,207.788499513188,4.17219335570049e-47,9.75679960687198e-47
"BLCAP",-0.872365837934704,6.79303538132366,208.521063286427,2.88757441654144e-47,6.76020766414383e-47
"MAX",-0.565326540735468,6.04588670859407,208.547398558283,2.8496228704211e-47,6.67880360254945e-47
"RAB11B",-0.432784422807933,6.80020607305073,208.764061328759,2.55573779761132e-47,5.99670321227236e-47
"EPN1",-0.576353665243953,7.09629502851578,208.856933118475,2.43923569643301e-47,5.72974828021178e-47
"DDX3X",-0.556511910905301,7.95728072011149,209.020743391849,2.24654004445294e-47,5.28301690184902e-47
"NDUFAB1",-0.873435843773759,5.41767144590293,209.549881966659,1.72214332180819e-47,4.05437329125248e-47
"SEC61B",-0.689103859560588,5.18202372517193,210.213342949522,1.23401526330973e-47,2.90845348254818e-47
"SMARCA5",0.414365005048702,6.16440553358083,210.567767163231,1.0327516136665e-47,2.43682965022432e-47
"CCDC12",-0.455204230424671,4.70217447700451,211.617318073568,6.0956375521353e-48,1.43991438239417e-47
"SRRM1",-0.47346119181185,7.00570877845918,211.729580960295,5.76139242244396e-48,1.36249145125364e-47
"FAM98A",-0.641749785306503,5.07454296866739,211.941369360376,5.17992049892154e-48,1.22636223762517e-47
"GGA2",-0.607686024447745,6.48728752400577,212.499843694997,3.91278294296998e-48,9.27409049688144e-48
"AZIN1",0.458640727920081,6.45208198604976,212.863196152019,3.25999700031652e-48,7.73558610244598e-48
"ACP1",0.391843344219063,5.59969022516098,213.355250248036,2.54608109331162e-48,6.04838268773122e-48
"RNF149",-1.35187519811514,6.00278455836261,213.728914393563,2.11035539622551e-48,5.0189652684865e-48
"RGP1",0.443750243704054,5.38234947200892,214.035273763291,1.8093488708587e-48,4.30797350204453e-48
"IQSEC1",-0.876124485036912,6.62717560392345,214.316696545824,1.57083080776547e-48,3.74431861101872e-48
"CTSB",-0.987599652208709,9.16184108406059,214.402849681384,1.50430194494169e-48,3.58981145951993e-48
"ABHD12",-0.725678707753776,5.67581834660005,214.491923028188,1.43847928767079e-48,3.43663993641486e-48
"MRPS24",-0.661947763195344,5.28218770935942,215.144789147891,1.03629069318778e-48,2.47859960785233e-48
"KBTBD2",0.433481450202764,5.50193035260489,215.784748330554,7.51410262951191e-49,1.79927200934721e-48
"USP9X",0.47280040427062,6.88664567231776,216.318861472817,5.74597806716253e-49,1.37746049555266e-48
"PUF60",-0.424237169671021,6.4716834830991,216.587054524161,5.02180633170244e-49,1.20523351960858e-48
"BLOC1S4",-0.449485262673176,3.05666189776594,216.74783408564,4.63220147312273e-49,1.11300035395397e-48
"CDC34",-0.82270234508936,5.64177030388651,216.826916865226,4.45180705504614e-49,1.07088142217605e-48
"CD320",-0.618775235650558,4.66895607118288,217.16400112781,3.75841848481314e-49,9.05123717672889e-49
"PRDM4",0.362396423485366,4.90719447348306,217.610394331947,3.00351768329748e-49,7.24154665318567e-49
"RPL14",-0.612996096303267,8.70811876195189,217.731307186503,2.82653756800307e-49,6.82267688828328e-49
"CFDP1",0.413918557083132,5.12003999364698,218.430026983462,1.98994097745567e-49,4.80883320213682e-49
"COPG1",-0.536552165006512,6.69602943892946,219.119793436143,1.40728091618044e-49,3.40471189398493e-49
"ESYT2",-0.666531424283427,6.91421327046108,219.904224191072,9.49018672230762e-50,2.29866114381153e-49
"CENPB",-0.656463372148798,6.45472515957126,220.378000786382,7.48052873978887e-50,1.81398502927906e-49
"RBCK1",-0.535531440122346,6.42637838939215,220.398109121799,7.40536023101295e-50,1.79783311966788e-49
"COX7B",-0.992744818798856,6.11747040448574,221.505170354842,4.24690482085296e-50,1.03223381062398e-49
"TAPBP",-0.83367737482068,7.10181136672178,221.6364706031,3.97588211022333e-50,9.67480003646465e-50
"VPS28",-0.46646428715944,6.62331021414506,221.921894591253,3.44490674101787e-50,8.392464218257e-50
"ZBTB17",-0.424968772023927,4.99933340930752,221.974835579509,3.35451810828934e-50,8.18175148363254e-50
"RPS27A",-0.595528186904043,8.96808494627011,222.307239703703,2.83875186296287e-50,6.93183594444421e-50
"BTBD1",-0.965385155140623,6.16220298498816,222.42590656627,2.67451100010776e-50,6.53838544845903e-50
"NDUFS8",-0.706475404806589,5.88794049177598,222.505460509141,2.56975961750583e-50,6.28962144144783e-50
"RPL13",-0.71843870086417,10.0500385736789,223.957234624204,1.23949255717537e-50,3.03726297557559e-50
"RPL7A",-0.696364135865737,9.68673699002852,224.472273620362,9.56996115559622e-51,2.34777084424674e-50
"COPB2",-0.593281203815596,6.4526586723896,224.947810217902,7.53690748784145e-51,1.85117026017158e-50
"CCNK",-0.539728997844571,5.37730404458373,225.076407237424,7.06554511375853e-51,1.73742912633406e-50
"STX8",-0.431195126156614,4.19900394448959,225.429100142654,5.91864558546341e-51,1.45711087098161e-50
"CSNK2B",-0.478951290409521,6.64517406560811,225.486652377362,5.75002954415867e-51,1.4172608031377e-50
"CTSZ",-0.970629504087467,6.90103526482353,226.009646539231,4.42185634788973e-51,1.09117489195869e-50
"MRPL49",-0.491221059854779,5.29508994797346,226.459203368624,3.52822958953208e-51,8.71680251531455e-51
"SNX17",-0.44934435133358,6.32794856932644,226.51307919252,3.43405023078729e-51,8.4941171786258e-51
"RPS9",-0.724296054003641,8.97651304187977,226.559823904736,3.35437596802935e-51,8.30682727931797e-51
"ZNF593",-0.727503847742915,3.3484061148422,226.64322020854,3.21679388206325e-51,7.97552202164442e-51
"ESD",-0.583778710245462,6.06520952049261,227.365510675174,2.23817933857449e-51,5.55576431561044e-51
"POFUT1",-0.614387465913463,5.29749920151849,227.532076294639,2.05858102119926e-51,5.11600017102776e-51
"STAT3",-0.846483983387711,7.94618017867064,228.138561240941,1.5180929514068e-51,3.77724549520649e-51
"HDLBP",-0.661547282183444,8.64002756889911,228.248295350426,1.43670094785037e-51,3.57897033272335e-51
"MUL1",-0.541792942179921,4.77755142398816,228.875189096752,1.04869125233872e-51,2.61550074811321e-51
"IGSF8",-0.89480318523189,5.79590394236673,228.945989552216,1.01206156974675e-51,2.52714541791697e-51
"ELAVL1",0.342005792662703,5.77110188186174,229.240497434672,8.72928342445002e-52,2.18232085611251e-51
"EMC6",-0.742816966053333,3.89826982301247,229.245710685787,8.70646092839791e-52,2.179209529158e-51
"RPL13A",-0.726293508981369,10.4105834330427,229.394976708145,8.07772036491059e-52,2.02424973345015e-51
"NFYB",-0.76247421537236,5.33460072969309,229.532515694005,7.53864959500278e-52,1.89141746111181e-51
"ZNF276",-0.658214458944519,5.84313033723275,230.624844562337,4.35587284111294e-52,1.09417858449009e-51
"ZC3H3",-0.792348294253897,5.00339254107354,230.685500376556,4.22520058789856e-52,1.06262529755533e-51
"SYS1",-0.465653314578106,4.66788165991829,231.569798295559,2.71019604413777e-52,6.82423464351237e-52
