Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples	n_samples	altered_sample_percentage
SNX33	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
SOCS6	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
SOD3	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
SORCS2	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
SOX10	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
SP1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
SP140L	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
SPAG1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
SPANXN5	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
SPATA16	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
SPATA21	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
SPATA22	0	1	0	0	1	0	0	0	0	2	1	1	27	3.7037037037037033
SPATA5L1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
SPCS2	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
SPEF1	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
SPEF2	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
SPNS2	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
SPON1	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
SREK1IP1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
SRP54	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
SRPX2	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
SRRM3	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
SSRP1	0	1	0	0	1	0	0	0	0	2	1	1	27	3.7037037037037033
SSUH2	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
SSX2IP	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ST13	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ST3GAL4	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
ST6GAL1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ST6GALNAC4	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ST8SIA4	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ST8SIA6	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
STAC	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
STAG3	0	0	0	0	1	0	0	1	0	2	1	1	27	3.7037037037037033
STARD8	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
STK10	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
STK36	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
STX3	0	0	0	0	1	0	0	1	0	2	1	1	27	3.7037037037037033
STXBP1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
SULF1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
SUPT16H	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
SUPV3L1	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
SYNPO	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
SYNPO2L	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
SYNRG	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
SYT16	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
SYTL5	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TAB3	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TACR2	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TACSTD2	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TAF1	0	1	0	0	1	0	0	0	0	2	1	1	27	3.7037037037037033
TAPBP	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TARS2	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TAS1R1	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
TAZ	1	0	0	0	0	1	0	0	0	2	1	1	27	3.7037037037037033
TBC1D26	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TBC1D5	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TBC1D8B	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TBL3	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TBX20	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
TBXAS1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TBXT	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TCEA3	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TCF4	0	1	0	0	1	0	0	0	0	2	1	1	27	3.7037037037037033
TCIRG1	0	1	0	0	1	0	0	0	0	2	1	1	27	3.7037037037037033
TCP11L1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TDRD3	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TECTA	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TENM1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TES	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TESK1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TEX2	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TEX44	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TFDP2	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
TFE3	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TGFB2	0	0	0	0	1	0	0	1	0	2	1	1	27	3.7037037037037033
TGFBI	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TGFBR3	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
THADA	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
THBD	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
THEMIS	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
THOC2	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
THRAP3	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
THSD7B	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
TIMD4	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
TLE6	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TLR8	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TM9SF4	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TMBIM6	0	0	0	0	1	0	0	1	0	2	1	1	27	3.7037037037037033
TMCC3	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
TMED1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TMEM104	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TMEM129	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TMEM132A	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
TMEM136	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TMEM168	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TMEM189-UBE2V1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TMEM201	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TMEM206	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TMEM217	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TMEM245	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TMEM30B	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TMEM31	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TMEM35A	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TMEM79	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TMEM89	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TMEM9	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TMPRSS11F	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TMPRSS7	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TNFRSF19	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TNS4	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TOM1L2	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TOR1AIP2	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TP63	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TPBG	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TPD52	0	0	1	0	0	1	0	0	0	2	1	1	27	3.7037037037037033
TPP1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TPP2	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TPRN	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TRAK1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TRAM1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TRAM1L1	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
TRAP1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TRBV20-1	0	0	0	0	1	0	0	0	1	2	1	1	27	3.7037037037037033
TRGC1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TRIB3	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
TRIL	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
TRIM11	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TRIM16	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TRIM17	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TRIM24	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TRIM31	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TRIM46	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TRIM60	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TRIM68	0	1	0	0	1	0	0	0	0	2	1	1	27	3.7037037037037033
TRMT11	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TRMT44	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TRMT6	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TRPM4	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TRPM8	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TRPS1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TRPV6	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TSPAN32	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TTC13	0	0	0	0	0	2	0	0	0	2	1	1	27	3.7037037037037033
TTC17	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TTC25	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TTC30A	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TTLL6	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TTLL8	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TTYH3	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TUBD1	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
TUBGCP6	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TUT4	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
TXNDC8	0	1	0	0	1	0	0	0	0	2	1	1	27	3.7037037037037033
TXNRD2	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TXNRD3	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
TYK2	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
TYW1B	0	0	0	0	1	0	0	1	0	2	1	1	27	3.7037037037037033
UBA7	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
UBE3A	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
UBE3C	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
UBE4A	0	0	0	0	1	0	0	1	0	2	1	1	27	3.7037037037037033
UBIAD1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
UGT2A1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
UGT2B17	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
UGT3A2	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
UHRF1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
UNC5A	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
UNC93B1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
UPF3B	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
UROC1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
USP21	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
USP25	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
USP40	0	1	0	0	1	0	0	0	0	2	1	1	27	3.7037037037037033
USP54	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
USP9Y	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
UST	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
UTP14A	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
UTP3	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
UTRN	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
VAT1L	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
VCX3A	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
VPS11	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
VPS13B	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
VPS33A	0	1	0	0	1	0	0	0	0	2	1	1	27	3.7037037037037033
VPS36	0	0	0	0	1	0	0	1	0	2	1	1	27	3.7037037037037033
VPS37B	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
VPS39	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
VPS4A	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
VPS8	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
VWA1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
VWA7	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
VWC2L	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
VWDE	0	0	0	0	1	0	0	1	0	2	1	1	27	3.7037037037037033
WASF2	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
WASHC1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
WASHC2C	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
WBP1L	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
WDFY4	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
WDR31	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
WDR35	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
WDR47	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
WDR66	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
WDR76	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
WDR86	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
WIF1	1	0	0	0	1	0	0	0	0	2	1	1	27	3.7037037037037033
WISP2	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
WNK3	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
WNT9A	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
WSCD2	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
XKRX	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
XRCC1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
YY2	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
Z83844.3	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZBED1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZBED4	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZBTB22	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZC3H12C	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZC3H12D	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZC3H3	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZC3H7B	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZC4H2	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZDHHC8	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZFAND6	0	0	0	0	1	0	0	1	0	2	1	1	27	3.7037037037037033
ZFPM1	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZFY	0	0	0	0	1	0	0	1	0	2	1	1	27	3.7037037037037033
ZIC2	0	0	0	1	1	0	0	0	0	2	1	1	27	3.7037037037037033
ZKSCAN8	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZMYM1	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
ZMYM5	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF114	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF121	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF185	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF197	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF205	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF233	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF251	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF275	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF324B	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF33A	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF33B	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF382	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF383	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF385D	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF408	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF431	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF485	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF510	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF518B	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF526	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF551	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF563	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF577	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
ZNF578	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF579	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF606	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF609	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF619	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF623	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF641	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF644	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF672	0	0	0	0	0	1	0	1	0	2	1	1	27	3.7037037037037033
ZNF683	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF7	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF783	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF784	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF799	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF8	0	0	0	0	1	1	0	0	0	2	1	1	27	3.7037037037037033
ZNF808	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF827	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF84	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
ZNF878	0	0	0	0	2	0	0	0	0	2	1	1	27	3.7037037037037033
A2M	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
AADAC	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
AADACL2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
AADACL3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
AADAT	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
AAR2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
AASDH	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
ABAT	1	0	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
ABCA7	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
ABCB5	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
ABCB6	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
ABCB8	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
ABCB9	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
ABCG1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
ABCG4	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
ABHD11	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
ABHD14A-ACY1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
ABHD15	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
ABHD17C	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
ABHD2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
ABI2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
ABL1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
ABLIM2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
ABLIM3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
ABO	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
ABRA	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
ABRAXAS1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
ABT1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
ABTB1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
AC004923.1	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC005006.1	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC005301.1	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC005324.3	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
AC006305.1	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC007040.2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
AC009477.2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
AC009597.1	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC010149.1	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC018695.5	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC018755.2	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC022201.1	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC022335.1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
AC025287.4	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
AC026461.4	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
AC026904.3	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC063944.1	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC068580.4	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
AC068790.8	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
AC078864.2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
AC079760.1	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC087498.1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
AC090912.1	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC091304.2	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC091493.1	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC091980.2	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
AC092598.1	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC092674.1	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC092835.1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
AC093162.2	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC093827.5	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
AC104233.1	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC104758.4	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC106869.1	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC107871.1	0	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
AC113554.1	0	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
AC118549.1	0	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
